Pais de Proveniencia|Aduana de Ingreso| Fecha de la Poliza|Partida Arancelaria|Modelo del Vehiculo|Marca|Linea|Centimetros Cubicos|Distintivo|Tipo de Vehiculo|Tipo de Importador|Tipo Combustible|Asientos|Puertas|Tonelaje|Valor CIF|Impuesto
ESTADOS UNIDOS|EXPRESS AEREO|12/01/2012| 87032369|1994|GEO|PRIZM|1600|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|13328.5|4585|
ESTADOS UNIDOS|EXPRESS AEREO|02/02/2012| 87032480|1998|GMC|SAFARI AWD|4300|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|8|4|1|22036.36|6346.47|
INDIA|CENTRAL DE GUATEMALA|18/01/2012| 87043161|2012|SUZUKI|APV|1590|LIVIANO|PANEL|OCASIONAL|GASOLINA|2|5|1|71439.53|16573.97|
CANADA|EXPRESS AEREO|11/01/2012| 87012000|2000|INTERNATIONAL|EAGLE|12700|PESADO|CABEZAL|OCASIONAL|DIESEL|2|4|15|54034.88|6484.19|
ESTADOS UNIDOS|EL CARMEN|09/01/2012| 87043151|1989|TOYOTA|4X4 DLX|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|17119.1|3971.63|
ESTADOS UNIDOS|EL CARMEN|11/01/2012| 87043151|1989|TOYOTA|4X2 STD|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|14718.14|3414.6|
CHINA|PUERTO QUETZAL|09/01/2012| 87112090|2012|HONDA|CGR125 STORM|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|1546944.82|358891.2|
CHINA|PUERTO QUETZAL|09/01/2012| 87112090|2012|HONDA|CGR125 STORM|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|1546944.82|358891.2|
CHINA|PUERTO QUETZAL|09/01/2012| 87112090|2012|HONDA|CGR125 STORM|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|1546944.82|358891.2|
CHINA|PUERTO QUETZAL|09/01/2012| 87112090|2012|HONDA|CGR125 STORM|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|1546944.82|358891.2|
CHINA|PUERTO QUETZAL|09/01/2012| 87112090|2012|HONDA|CGR125 STORM|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|1546944.82|358891.2|
CHINA|PUERTO QUETZAL|09/01/2012| 87112090|2012|HONDA|CGR125 STORM|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|1546944.82|358891.2|
CHINA|PUERTO QUETZAL|09/01/2012| 87112090|2012|HONDA|CGR125 STORM|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|1546944.82|358891.2|
CHINA|PUERTO QUETZAL|09/01/2012| 87112090|2012|HONDA|CGR125 STORM|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|1546944.82|358891.2|
CHINA|PUERTO QUETZAL|09/01/2012| 87112090|2012|HONDA|CGR125 STORM|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|1546944.82|358891.2|
CHINA|PUERTO QUETZAL|09/01/2012| 87112090|2012|HONDA|CGR125 STORM|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|1546944.82|358891.2|
CHINA|PUERTO QUETZAL|09/01/2012| 87112090|2012|HONDA|CGR125 STORM|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|1546944.82|358891.2|
CHINA|PUERTO QUETZAL|09/01/2012| 87112090|2012|HONDA|CGR125 STORM|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|1546944.82|358891.2|
