Pais de Proveniencia|Aduana de Ingreso| Fecha de la Poliza|Partida Arancelaria|Modelo del Vehiculo|Marca|Linea|Centimetros Cubicos|Distintivo|Tipo de Vehiculo|Tipo de Importador|Tipo Combustible|Asientos|Puertas|Tonelaje|Valor CIF|Impuesto
CHINA|PUERTO QUETZAL|15/11/2012| 87112090|2013|FREEDOM|FIRE125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|1828431.46|219411.78|
CHINA|PUERTO QUETZAL|15/11/2012| 87112090|2013|FREEDOM|FIRE125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|1828431.46|219411.78|
CHINA|PUERTO QUETZAL|15/11/2012| 87112090|2013|FREEDOM|FIRE125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|1828431.46|219411.78|
CHINA|PUERTO QUETZAL|15/11/2012| 87112090|2013|FREEDOM|FIRE125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|1828431.46|219411.78|
CHINA|PUERTO QUETZAL|15/11/2012| 87112090|2013|FREEDOM|FIRE125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|1828431.46|219411.78|
CHINA|PUERTO QUETZAL|15/11/2012| 87112090|2013|FREEDOM|FIRE125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|1828431.46|219411.78|
CHINA|PUERTO QUETZAL|15/11/2012| 87112090|2013|FREEDOM|FIRE125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|1828431.46|219411.78|
CHINA|PUERTO QUETZAL|15/11/2012| 87112090|2013|FREEDOM|FIRE125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|1828431.46|219411.78|
CHINA|PUERTO QUETZAL|15/11/2012| 87112090|2013|FREEDOM|FIRE125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|1828431.46|219411.78|
CHINA|PUERTO QUETZAL|15/11/2012| 87112090|2013|FREEDOM|FIRE125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|1828431.46|219411.78|
CHINA|PUERTO QUETZAL|15/11/2012| 87112090|2013|FREEDOM|FIRE125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|1828431.46|219411.78|
CHINA|PUERTO QUETZAL|15/11/2012| 87112090|2013|FREEDOM|FIRE125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|1828431.46|219411.78|
CHINA|PUERTO QUETZAL|15/11/2012| 87112090|2013|FREEDOM|FIRE125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|1828431.46|219411.78|
CHINA|PUERTO QUETZAL|15/11/2012| 87112090|2013|FREEDOM|FIRE125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|1828431.46|219411.78|
CHINA|PUERTO QUETZAL|15/11/2012| 87112090|2013|FREEDOM|FIRE125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|1828431.46|219411.78|
CHINA|PUERTO QUETZAL|15/11/2012| 87112090|2013|FREEDOM|FIRE125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|1828431.46|219411.78|
CHINA|PUERTO QUETZAL|15/11/2012| 87112090|2013|FREEDOM|FIRE125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|1828431.46|219411.78|
CHINA|PUERTO QUETZAL|15/11/2012| 87112090|2013|FREEDOM|FIRE125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|1828431.46|219411.78|
CHINA|PUERTO QUETZAL|15/11/2012| 87112090|2013|FREEDOM|FIRE125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|1828431.46|219411.78|
CHINA|PUERTO QUETZAL|15/11/2012| 87112090|2013|FREEDOM|FIRE125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|1828431.46|219411.78|
CHINA|PUERTO QUETZAL|15/11/2012| 87112090|2013|FREEDOM|FIRE125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|1828431.46|219411.78|
CHINA|PUERTO QUETZAL|15/11/2012| 87112090|2013|FREEDOM|FIRE125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|1828431.46|219411.78|
CHINA|PUERTO QUETZAL|15/11/2012| 87112090|2013|FREEDOM|FIRE125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|1828431.46|219411.78|
CHINA|PUERTO QUETZAL|15/11/2012| 87112090|2013|FREEDOM|FIRE125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|1828431.46|219411.78|
CHINA|PUERTO QUETZAL|15/11/2012| 87112090|2013|FREEDOM|FIRE125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|1828431.46|219411.78|
CHINA|PUERTO QUETZAL|15/11/2012| 87112090|2013|FREEDOM|FIRE125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|1828431.46|219411.78|
CHINA|PUERTO QUETZAL|15/11/2012| 87112090|2013|FREEDOM|FIRE125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|1828431.46|219411.78|
CHINA|PUERTO QUETZAL|15/11/2012| 87112090|2013|FREEDOM|FIRE125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|1828431.46|219411.78|
CHINA|PUERTO QUETZAL|15/11/2012| 87112090|2013|FREEDOM|FIRE125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|1828431.46|219411.78|
ESTADOS UNIDOS|TECUN UMAN|08/11/2012| 87043151|1994|TOYOTA|4X2 BASE|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|23042.25|2765.07|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|09/11/2012| 87031000|2012|KUBOTA|RTV900XTG-H|898||CARRO PARA GOLF|OCASIONAL|DIESEL|2|2|0|97820.42|11738.45|
JAPON|TECUN UMAN|08/11/2012| 87042290|2004|SUZUKI|NPR|4751|PESADO|CAMION|OCASIONAL|DIESEL|2|2|6|57270.95|6872.51|
ESTADOS UNIDOS|TECUN UMAN|09/11/2012| 87042290|1992|INTERNATIONAL|4700 4X2|5900|PESADO|CAMION|OCASIONAL|DIESEL|2|2|10|41669.96|5000.4|
ESTADOS UNIDOS|PUERTO BARRIOS|09/11/2012| 87032373|2002|HYUNDAI|SANTA FE V6 4WD|2700|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|21383.27|2565.99|
JAPON|CENTRAL DE GUATEMALA|15/11/2012| 87032263|2013|SUZUKI|JIMNY JLX 4X4 1.3 MT|1328|LIVIANO|JEEP|OCASIONAL|GASOLINA|4|3|0|99609.62|11953.15|
ESTADOS UNIDOS|PUERTO BARRIOS|09/11/2012| 87032369|2002|HONDA|CIVIC LX|1700|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|26474.53|3176.94|
ESTADOS UNIDOS|EL CARMEN|09/11/2012| 87043151|1997|TOYOTA|TACOMA 4X2 SST|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|26474.53|3176.94|
ESTADOS UNIDOS|EL CARMEN|09/11/2012| 87043151|1994|TOYOTA|XTRA CAB 4X2 DLX|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|21774.91|2612.99|
JAPON|CENTRAL DE GUATEMALA|12/11/2012| 87032259|2013|TOYOTA|YARIS|1299|LIVIANO|AUTOMOVIL|DISTRIBUIDOR|GASOLINA|5|5|0|78287.84|9394.54|
JAPON|CENTRAL DE GUATEMALA|12/11/2012| 87032259|2013|TOYOTA|YARIS|1299|LIVIANO|AUTOMOVIL|DISTRIBUIDOR|GASOLINA|5|5|0|79306.09|9516.73|
ESTADOS UNIDOS|PUERTO BARRIOS|09/11/2012| 87043151|1994|TOYOTA|4X4|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|3|2|1|14725.48|1767.06|
JAPON|PUERTO QUETZAL|12/11/2012| 87032269|2013|TOYOTA|YARIS|1497|LIVIANO|AUTOMOVIL|DISTRIBUIDOR|GASOLINA|5|5|0|98316.05|11797.93|
JAPON|PUERTO QUETZAL|12/11/2012| 87032269|2013|TOYOTA|YARIS|1497|LIVIANO|AUTOMOVIL|DISTRIBUIDOR|GASOLINA|5|5|0|98316.05|11797.93|
ESTADOS UNIDOS|PUERTO BARRIOS|14/11/2012| 87032369|2004|VOLKSWAGEN|GTI|1781|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|2|0|17779.78|2133.57|
ESTADOS UNIDOS|TECUN UMAN|15/11/2012| 87043151|2000|TOYOTA|TACOMA XTRA CAB SR5 4X4 V|3400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|16746.3|2009.56|
JAPON|TECUN UMAN|16/11/2012| 87032369|2002|MAZDA|PROTEGE LX|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|19896.43|2387.57|
JAPON|CENTRAL DE GUATEMALA|22/11/2012| 87021070|2013|TOYOTA|HI ACE|2494|PESADO|MICROBUS|DISTRIBUIDOR|DIESEL|15|4|0|395701.99|47484.24|
JAPON|CENTRAL DE GUATEMALA|22/11/2012| 87021070|2013|TOYOTA|HI ACE|2494|PESADO|MICROBUS|DISTRIBUIDOR|DIESEL|15|4|0|395701.99|47484.24|
JAPON|CENTRAL DE GUATEMALA|22/11/2012| 87021070|2013|TOYOTA|HI ACE|2494|PESADO|MICROBUS|DISTRIBUIDOR|DIESEL|15|4|0|395701.99|47484.24|
JAPON|TECUN UMAN|23/11/2012| 87112090|2008|YAMAHA|XT250C|250|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|8746.52|1049.58|
JAPON|TECUN UMAN|26/11/2012| 87042290|1998|UD TRUCKS|UD1800B|7400|PESADO|CAMION|OCASIONAL|DIESEL|2|2|6|73922.12|8870.65|
JAPON|EL CARMEN|26/11/2012| 87043151|1989|TOYOTA|X/C 4X2 DLX|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|15704.57|1884.55|
COREA DEL SUR|PUERTO QUETZAL|28/11/2012| 87032269|2013|KIA|RIO EX|1400|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|534442.07|64133.05|
COREA DEL SUR|PUERTO QUETZAL|28/11/2012| 87032269|2013|KIA|RIO EX|1400|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|534442.07|64133.05|
COREA DEL SUR|PUERTO QUETZAL|28/11/2012| 87032269|2013|KIA|RIO EX|1400|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|534442.07|64133.05|
COREA DEL SUR|PUERTO QUETZAL|28/11/2012| 87032269|2013|KIA|RIO EX|1400|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|534442.07|64133.05|
ESTADOS UNIDOS|TECUN UMAN|28/11/2012| 87043151|2003|FORD|RANGER XLT SUPERCAB 4X4|4000|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|4|1|39357.6|4722.91|
TAILANDIA|CENTRAL DE GUATEMALA|29/11/2012| 87042159|2013|TOYOTA|HI LUX|2494|LIVIANO|PICK UP|DISTRIBUIDOR|DIESEL|5|4|1|258220.77|30986.49|
TAILANDIA|CENTRAL DE GUATEMALA|29/11/2012| 87042159|2013|TOYOTA|HI LUX|2494|LIVIANO|PICK UP|DISTRIBUIDOR|DIESEL|5|4|1|258220.77|30986.49|
ESTADOS UNIDOS|PUERTO BARRIOS|29/11/2012| 87032369|2008|NISSAN|VERSA|1800|LIVIANO|CAMIONETILLA|OCASIONAL|GASOLINA|5|4|0|29399.18|3527.9|
JAPON|PUERTO QUETZAL|29/11/2012| 87042199|2013|HINO|WU650L-HKMMJ3|4009|PESADO|CAMION|DISTRIBUIDOR|DIESEL|3|2|3.4|338349.51|40601.94|
JAPON|PUERTO QUETZAL|29/11/2012| 87042199|2013|HINO|WU650L-HKMMJ3|4009|PESADO|CAMION|DISTRIBUIDOR|DIESEL|3|2|3.4|338349.51|40601.94|
COREA DEL SUR|PUERTO QUETZAL|28/11/2012| 87033269|2004|KIA|XTREK GX|1991|LIVIANO|CAMIONETA|OCASIONAL|DIESEL|7|5|0|31740|3808.8|
TAILANDIA|CENTRAL DE GUATEMALA|29/11/2012| 87042159|2013|TOYOTA|HI LUX|2494|LIVIANO|PICK UP|DISTRIBUIDOR|DIESEL|5|4|1|122206.94|14664.83|
ESTADOS UNIDOS|TECUN UMAN|29/11/2012| 87032369|2004|MAZDA|MAZDA3I|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|20750.03|2490|
ESTADOS UNIDOS|PUERTO BARRIOS|30/11/2012| 87032369|2010|MAZDA|3|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|29270.93|3512.51|
CHINA|CENTRAL DE GUATEMALA|29/11/2012| 87112090|2012|LIFAN|MODENNA150|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|113657.1|13638.85|
CHINA|CENTRAL DE GUATEMALA|29/11/2012| 87112090|2012|LIFAN|MODENNA150|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|113657.1|13638.85|
CHINA|CENTRAL DE GUATEMALA|29/11/2012| 87112090|2012|LIFAN|MODENNA150|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|113657.1|13638.85|
CHINA|CENTRAL DE GUATEMALA|29/11/2012| 87112090|2012|LIFAN|MODENNA150|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|113657.1|13638.85|
CHINA|CENTRAL DE GUATEMALA|29/11/2012| 87112090|2012|LIFAN|MODENNA150|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|113657.1|13638.85|
CHINA|CENTRAL DE GUATEMALA|29/11/2012| 87112090|2012|LIFAN|MODENNA150|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|113657.1|13638.85|
CHINA|CENTRAL DE GUATEMALA|29/11/2012| 87112090|2012|LIFAN|MODENNA150|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|113657.1|13638.85|
CHINA|CENTRAL DE GUATEMALA|29/11/2012| 87112090|2012|LIFAN|MODENNA150|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|113657.1|13638.85|
CHINA|CENTRAL DE GUATEMALA|29/11/2012| 87112090|2012|LIFAN|MODENNA150|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|113657.1|13638.85|
CHINA|CENTRAL DE GUATEMALA|29/11/2012| 87112090|2012|LIFAN|MODENNA150|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|113657.1|13638.85|
CHINA|CENTRAL DE GUATEMALA|29/11/2012| 87112090|2012|LIFAN|MODENNA150|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|113657.1|13638.85|
CHINA|CENTRAL DE GUATEMALA|29/11/2012| 87112090|2012|LIFAN|MODENNA150|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|113657.1|13638.85|
CHINA|CENTRAL DE GUATEMALA|29/11/2012| 87112090|2012|LIFAN|MODENNA150|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|113657.1|13638.85|
CHINA|CENTRAL DE GUATEMALA|29/11/2012| 87112090|2012|LIFAN|MODENNA150|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|113657.1|13638.85|
CHINA|CENTRAL DE GUATEMALA|29/11/2012| 87112090|2012|LIFAN|MODENNA150|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|113657.1|13638.85|
CHINA|CENTRAL DE GUATEMALA|29/11/2012| 87112090|2012|LIFAN|MODENNA150|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|113657.1|13638.85|
CHINA|CENTRAL DE GUATEMALA|29/11/2012| 87112090|2012|LIFAN|MODENNA150|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|113657.1|13638.85|
CHINA|CENTRAL DE GUATEMALA|29/11/2012| 87112090|2012|LIFAN|MODENNA150|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|113657.1|13638.85|
CHINA|CENTRAL DE GUATEMALA|29/11/2012| 87112090|2012|LIFAN|MODENNA150|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|113657.1|13638.85|
CHINA|CENTRAL DE GUATEMALA|29/11/2012| 87112090|2012|LIFAN|MODENNA150|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|113657.1|13638.85|
CHINA|CENTRAL DE GUATEMALA|29/11/2012| 87112090|2012|LIFAN|MODENNA150|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|113657.1|13638.85|
CHINA|CENTRAL DE GUATEMALA|29/11/2012| 87112090|2012|LIFAN|MODENNA150|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|113657.1|13638.85|
CHINA|CENTRAL DE GUATEMALA|29/11/2012| 87112090|2012|LIFAN|MODENNA150|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|113657.1|13638.85|
CHINA|CENTRAL DE GUATEMALA|29/11/2012| 87112090|2012|LIFAN|MODENNA150|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|113657.1|13638.85|
CHINA|CENTRAL DE GUATEMALA|29/11/2012| 87112090|2012|LIFAN|MODENNA150|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|113657.1|13638.85|
CHINA|CENTRAL DE GUATEMALA|29/11/2012| 87112090|2012|LIFAN|MODENNA150|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|113657.1|13638.85|
CHINA|CENTRAL DE GUATEMALA|29/11/2012| 87112090|2012|LIFAN|MODENNA150|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|113657.1|13638.85|
CHINA|CENTRAL DE GUATEMALA|29/11/2012| 87112090|2012|LIFAN|MODENNA150|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|113657.1|13638.85|
CHINA|CENTRAL DE GUATEMALA|29/11/2012| 87112090|2012|LIFAN|MODENNA150|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|113657.1|13638.85|
CHINA|CENTRAL DE GUATEMALA|29/11/2012| 87112090|2012|LIFAN|MODENNA150|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|113657.1|13638.85|
JAPON|EL CARMEN|08/11/2012| 87032373|2004|TOYOTA|RAV4 4X4|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|41732.68|5007.92|
ALEMANIA REP. FED.|TECUN UMAN|27/11/2012| 87032373|2007|BMW|X3 3.0 Si AWD|3000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|67476.41|8097.17|
ESTADOS UNIDOS|EL CARMEN|27/11/2012| 87043151|1986|NISSAN|4X2 STD SHORT BED|3000|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|27417.5|3290.1|
TAILANDIA|PUERTO QUETZAL|30/11/2012| 87033370|2013|TOYOTA|FORTUNER|2982|LIVIANO|CAMIONETA|DISTRIBUIDOR|DIESEL|7|5|0|207040.02|24844.8|
JAPON|TECUN UMAN|29/11/2012| 87032269|2002|TOYOTA|ECHO|1500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|22188.61|2662.63|
JAPON|TECUN UMAN|29/11/2012| 87032369|2002|MAZDA|PROTEGE DX|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|17875.92|2145.11|
ESTADOS UNIDOS|PUERTO BARRIOS|29/11/2012| 87032369|2008|TOYOTA|SCION XD|1800|LIVIANO|CAMIONETILLA|OCASIONAL|GASOLINA|5|4|0|26620|3194.4|
TAILANDIA|CENTRAL DE GUATEMALA|03/12/2012| 87032269|2012|HONDA|CITY LX|1500|LIVIANO|AUTOMOVIL|DISTRIBUIDOR|GASOLINA|5|4|0|94025.99|11283.12|
ESTADOS UNIDOS|PUERTO BARRIOS|30/11/2012| 87032269|2011|MAZDA|2|1500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|2|0|26984.01|3238.08|
COREA DEL SUR|EL CARMEN|30/11/2012| 87032369|2002|KIA|SPORTAGE 4X2|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|13311.36|1597.36|
JAPON|EL CARMEN|30/11/2012| 87032369|2002|SUZUKI|4X2 XL-7|2700|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|7|5|0|25488.9|3058.67|
JAPON|TECUN UMAN|01/12/2012| 87043151|1989|TOYOTA|DX STD 4X4|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|3|2|1|30648.86|3677.86|
JAPON|EL CARMEN|01/12/2012| 87032369|2003|MITSUBISHI|LANCER OZ RALLY|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|19412.6|2329.51|
ESTADOS UNIDOS|EL CARMEN|01/12/2012| 87043151|2002|TOYOTA|TACOMA EXTRA CAB SR5 4X4|2700|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|66523.66|7982.84|
JAPON|EL CARMEN|02/12/2012| 87032379|2006|MAZDA|3S|2300|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|24699.77|2963.97|
