Pais de Proveniencia|Aduana de Ingreso| Fecha de la Poliza|Partida Arancelaria|Modelo del Vehiculo|Marca|Linea|Centimetros Cubicos|Distintivo|Tipo de Vehiculo|Tipo de Importador|Tipo Combustible|Asientos|Puertas|Tonelaje|Valor CIF|Impuesto
ESTADOS UNIDOS|PUERTO BARRIOS|26/06/2013| 87032369|2005|VOLKSWAGEN|GOLF TDI|1896|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|20829.4|2499.53|
JAPON|PUERTO BARRIOS|26/06/2013| 87032269|2007|TOYOTA|YARIS|1500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|22935.83|2752.3|
JAPON|TECUN UMAN|29/06/2013| 87042290|1989|ISUZU|FTR TURBO INTERCOOLED|5800|PESADO|CAMION|OCASIONAL|DIESEL|3|2|10|41671.56|5000.59|
JAPON|TECUN UMAN|12/06/2013| 87032269|2007|TOYOTA|YARIS|1500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|4|2|0|24334.43|2920.13|
MEXICO|EL CARMEN|13/06/2013| 87032369|2004|NISSAN|SENTRA  1.8 S|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|14606.86|1752.82|
JAPON|EL CARMEN|13/06/2013| 87043151|1990|TOYOTA|XTRA CAB 4X2 DLX|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|20217.65|2426.12|
ALEMANIA REP. FED.|TECUN UMAN|14/06/2013| 87032369|2012|MINI|COOPER COUNTRYMAN|1600|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|106479.64|12777.56|
JAPON|PUERTO QUETZAL|20/06/2013| 87021070|2013|TOYOTA|HI ACE|2494|PESADO|MICROBUS|DISTRIBUIDOR|DIESEL|16|4|0|323050.06|38766.01|
JAPON|PUERTO QUETZAL|20/06/2013| 87021070|2013|TOYOTA|HI ACE|2494|PESADO|MICROBUS|DISTRIBUIDOR|DIESEL|16|4|0|323050.06|38766.01|
ESTADOS UNIDOS|PUERTO BARRIOS|20/06/2013| 87032379|2007|VOLVO|S40 2.4I|2400|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|12859.95|1543.19|
ESTADOS UNIDOS|PUERTO BARRIOS|20/06/2013| 87032369|2006|MAZDA|3|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|18644.98|2237.4|
ESTADOS UNIDOS|EL CARMEN|20/06/2013| 87043151|2004|TOYOTA|TACOMA X/C 4X4 SR5|3400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|47531.01|5703.72|
JAPON|EL CARMEN|20/06/2013| 87043151|1988|TOYOTA|SR5 X/C 4X4|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|21146.61|2537.59|
ESTADOS UNIDOS|EL CARMEN|20/06/2013| 87043151|1997|TOYOTA|TACOMA XTRA CAB 4X4|2700|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|39143.5|4697.22|
ESTADOS UNIDOS|PUERTO BARRIOS|20/06/2013| 87032369|2004|NISSAN|SENTRA|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|16260.61|1951.27|
BRASIL|EL CARMEN|21/06/2013| 87112090|2007|HONDA|CRF230F|230|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|13093.98|1571.28|
ESTADOS UNIDOS|EL CARMEN|21/06/2013| 87032480|2003|DODGE|CARAVAN SPORT|3300|LIVIANO|MICROBUS|OCASIONAL|GASOLINA|7|4|0|27595.07|3311.41|
ESTADOS UNIDOS|PUERTO BARRIOS|21/06/2013| 87032379|2008|VOLKSWAGEN|RABBIT|2500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|2|0|19777.77|2373.33|
JAPON|EL CARMEN|21/06/2013| 87043151|1992|TOYOTA|4X4 X/C V6 SR5|3000|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|23100.12|2772.01|
ESTADOS UNIDOS|TECUN UMAN|21/06/2013| 87032369|2005|TOYOTA|COROLLA|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|26422.47|3170.7|
COREA DEL SUR|TECUN UMAN|21/06/2013| 87032369|2005|CHEVROLET|AVEO LS|1600|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|24859.01|2983.08|
BRASIL|EL CARMEN|21/06/2013| 87032369|2004|VOLKSWAGEN|GOLF GL H/B|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|5|0|31112.85|3733.54|
ALEMANIA REP. FED.|CENTRAL DE GUATEMALA|25/06/2013| 87032369|2014|AUDI|A4|1798|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|582803.4|69936.41|
ALEMANIA REP. FED.|CENTRAL DE GUATEMALA|25/06/2013| 87032369|2014|AUDI|A4|1798|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|582803.4|69936.41|
ALEMANIA REP. FED.|CENTRAL DE GUATEMALA|25/06/2013| 87032369|2014|AUDI|A4|1798|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|582803.4|69936.41|
JAPON|TECUN UMAN|04/07/2013| 87032269|2007|TOYOTA|YARIS|1500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|22906.83|2748.82|
ESTADOS UNIDOS|TECUN UMAN|04/07/2013| 87032369|2006|TOYOTA|COROLLA LE|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|22124.76|2654.97|
SUECIA|EL CARMEN|04/07/2013| 87021080|1995|VANHOOL|T800|12000|PESADO|AUTOBUS|OCASIONAL|DIESEL|49|1|4|37695.77|4523.49|
CANADA|PUERTO BARRIOS|04/07/2013| 87161000|1984|CHEVROLET|VAN G30 4X2|5700|PESADO|CASA RODANTE|OCASIONAL|GASOLINA|2|3|0|17049.13|4910.15|
COREA DEL SUR|EL CARMEN|04/07/2013| 87032379|2004|HYUNDAI|SANTA FE 4X2|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|18065.82|2167.9|
COREA DEL SUR|CENTRAL DE GUATEMALA|05/07/2013| 87032259|2013|CHEVROLET|SPARK|1200|LIVIANO|AUTOMOVIL|DISTRIBUIDOR|GASOLINA|5|5|0|108667.22|13040.07|
COREA DEL SUR|CENTRAL DE GUATEMALA|05/07/2013| 87032259|2013|CHEVROLET|SPARK|1200|LIVIANO|AUTOMOVIL|DISTRIBUIDOR|GASOLINA|5|5|0|108667.22|13040.07|
JAPON|EL CARMEN|04/07/2013| 87043151|1994|TOYOTA|4X2 X/CAB DLX|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|21350.51|2562.06|
REINO UNIDO|EL CARMEN|04/07/2013| 87032379|2003|HONDA|CR-V LX 4X2|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|33902.73|4068.33|
JAPON|CENTRAL DE GUATEMALA|05/07/2013| 87032470|2013|TOYOTA|4-RUNNER|3956|LIVIANO|CAMIONETA|DISTRIBUIDOR|GASOLINA|7|5|0|248690.44|29842.85|
JAPON|EL CARMEN|04/07/2013| 87043151|1987|TOYOTA|STD 4X2|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|20568.44|2468.21|
JAPON|PUERTO BARRIOS|14/06/2013| 87032379|2011|MAZDA|3S|2500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|27644.76|3317.37|
ESTADOS UNIDOS|PUERTO BARRIOS|14/06/2013| 87032369|2006|HONDA|CIVIC|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|2|0|27558.74|3307.05|
JAPON|PUERTO BARRIOS|11/06/2013| 87032369|2011|MAZDA|3|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|38351.03|4602.12|
JAPON|PUERTO BARRIOS|10/06/2013| 87032379|2006|TOYOTA|RAV4 4X2 SPORT|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|46474.26|5576.91|
JAPON|PUERTO BARRIOS|11/06/2013| 87032369|2010|MAZDA|3|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|31040.12|3724.81|
ESTADOS UNIDOS|PUERTO BARRIOS|13/06/2013| 87032369|2007|CHEVROLET|AVEO 5 LS|1598|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|13627.33|1635.28|
JAPON|PUERTO BARRIOS|14/06/2013| 87043151|1995|TOYOTA|4X4|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|3|2|1|16266.22|1951.95|
CANADA|EL CARMEN|16/06/2013| 87032369|2007|TOYOTA|COROLLA S|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|38163.06|4579.57|
TAILANDIA|CENTRAL DE GUATEMALA|17/06/2013| 87042159|2014|ISUZU|D-MAX LS|2999|LIVIANO|PICK UP|DISTRIBUIDOR|DIESEL|5|4|1|834192.43|100103.09|
TAILANDIA|CENTRAL DE GUATEMALA|17/06/2013| 87042159|2014|ISUZU|D-MAX LS|2999|LIVIANO|PICK UP|DISTRIBUIDOR|DIESEL|5|4|1|834192.43|100103.09|
TAILANDIA|CENTRAL DE GUATEMALA|17/06/2013| 87042159|2014|ISUZU|D-MAX LS|2999|LIVIANO|PICK UP|DISTRIBUIDOR|DIESEL|5|4|1|834192.43|100103.09|
TAILANDIA|CENTRAL DE GUATEMALA|17/06/2013| 87042159|2014|ISUZU|D-MAX LS|2999|LIVIANO|PICK UP|DISTRIBUIDOR|DIESEL|5|4|1|834192.43|100103.09|
TAILANDIA|CENTRAL DE GUATEMALA|17/06/2013| 87042159|2014|ISUZU|D-MAX LS|2999|LIVIANO|PICK UP|DISTRIBUIDOR|DIESEL|5|4|1|834192.43|100103.09|
ESTADOS UNIDOS|TECUN UMAN|17/06/2013| 87042290|1999|FREIGHTLINER|FL70|8300|PESADO|CAMION|OCASIONAL|DIESEL|2|2|10|55108.24|6612.99|
ESTADOS UNIDOS|PUERTO BARRIOS|21/06/2013| 87032363|2003|CHEVROLET|TRACKER 4X4|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|20950.36|2514.04|
TAIWAN|PUERTO QUETZAL|14/06/2013| 87112090|2013|KYMCO|VIVIO RACING|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|464949.86|55793.98|
TAIWAN|PUERTO QUETZAL|14/06/2013| 87112090|2013|KYMCO|VIVIO RACING|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|464949.86|55793.98|
TAIWAN|PUERTO QUETZAL|14/06/2013| 87112090|2013|KYMCO|VIVIO RACING|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|464949.86|55793.98|
TAIWAN|PUERTO QUETZAL|14/06/2013| 87112090|2013|KYMCO|VIVIO RACING|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|464949.86|55793.98|
TAIWAN|PUERTO QUETZAL|14/06/2013| 87112090|2013|KYMCO|VIVIO RACING|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|464949.86|55793.98|
TAIWAN|PUERTO QUETZAL|14/06/2013| 87112090|2013|KYMCO|VIVIO RACING|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|464949.86|55793.98|
TAIWAN|PUERTO QUETZAL|14/06/2013| 87112090|2013|KYMCO|VIVIO RACING|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|464949.86|55793.98|
TAIWAN|PUERTO QUETZAL|14/06/2013| 87112090|2013|KYMCO|VIVIO RACING|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|464949.86|55793.98|
TAIWAN|PUERTO QUETZAL|14/06/2013| 87112090|2013|KYMCO|VIVIO RACING|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|464949.86|55793.98|
TAIWAN|PUERTO QUETZAL|14/06/2013| 87112090|2013|KYMCO|VIVIO RACING|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|464949.86|55793.98|
TAIWAN|PUERTO QUETZAL|14/06/2013| 87112090|2013|KYMCO|VIVIO RACING|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|464949.86|55793.98|
TAIWAN|PUERTO QUETZAL|14/06/2013| 87112090|2013|KYMCO|VIVIO RACING|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|464949.86|55793.98|
TAIWAN|PUERTO QUETZAL|14/06/2013| 87112090|2013|KYMCO|VIVIO RACING|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|464949.86|55793.98|
TAIWAN|PUERTO QUETZAL|14/06/2013| 87112090|2013|KYMCO|VIVIO RACING|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|464949.86|55793.98|
TAIWAN|PUERTO QUETZAL|14/06/2013| 87112090|2013|KYMCO|VIVIO RACING|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|464949.86|55793.98|
TAIWAN|PUERTO QUETZAL|14/06/2013| 87112090|2013|KYMCO|VIVIO RACING|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|464949.86|55793.98|
TAIWAN|PUERTO QUETZAL|14/06/2013| 87112090|2013|KYMCO|VIVIO RACING|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|464949.86|55793.98|
TAIWAN|PUERTO QUETZAL|14/06/2013| 87112090|2013|KYMCO|VIVIO RACING|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|464949.86|55793.98|
TAIWAN|PUERTO QUETZAL|14/06/2013| 87112090|2013|KYMCO|VIVIO RACING|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|464949.86|55793.98|
TAIWAN|PUERTO QUETZAL|14/06/2013| 87112090|2013|KYMCO|VIVIO RACING|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|464949.86|55793.98|
TAIWAN|PUERTO QUETZAL|14/06/2013| 87112090|2013|KYMCO|VIVIO RACING|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|464949.86|55793.98|
TAIWAN|PUERTO QUETZAL|14/06/2013| 87112090|2013|KYMCO|VIVIO RACING|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|464949.86|55793.98|
TAIWAN|PUERTO QUETZAL|14/06/2013| 87112090|2013|KYMCO|VIVIO RACING|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|464949.86|55793.98|
TAIWAN|PUERTO QUETZAL|14/06/2013| 87112090|2013|KYMCO|VIVIO RACING|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|464949.86|55793.98|
TAIWAN|PUERTO QUETZAL|14/06/2013| 87112090|2013|KYMCO|VIVIO RACING|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|464949.86|55793.98|
TAIWAN|PUERTO QUETZAL|14/06/2013| 87112090|2013|KYMCO|VIVIO RACING|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|464949.86|55793.98|
TAIWAN|PUERTO QUETZAL|14/06/2013| 87112090|2013|KYMCO|VIVIO RACING|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|464949.86|55793.98|
TAIWAN|PUERTO QUETZAL|14/06/2013| 87112090|2013|KYMCO|VIVIO RACING|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|464949.86|55793.98|
TAIWAN|PUERTO QUETZAL|14/06/2013| 87112090|2013|KYMCO|VIVIO RACING|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|464949.86|55793.98|
TAIWAN|PUERTO QUETZAL|14/06/2013| 87112090|2013|KYMCO|VIVIO RACING|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|464949.86|55793.98|
TAIWAN|PUERTO QUETZAL|14/06/2013| 87112090|2013|KYMCO|VIVIO RACING|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|464949.86|55793.98|
TAIWAN|PUERTO QUETZAL|14/06/2013| 87042151|2013|KYMCO|UXV500I|500|LIVIANO|PICK UP|DISTRIBUIDOR|GASOLINA|2|0|0|213735.16|25648.22|
TAIWAN|PUERTO QUETZAL|14/06/2013| 87042151|2013|KYMCO|UXV500I|500|LIVIANO|PICK UP|DISTRIBUIDOR|GASOLINA|2|0|0|213735.16|25648.22|
TAIWAN|PUERTO QUETZAL|14/06/2013| 87042151|2013|KYMCO|UXV500I|500|LIVIANO|PICK UP|DISTRIBUIDOR|GASOLINA|2|0|0|213735.16|25648.22|
TAIWAN|PUERTO QUETZAL|14/06/2013| 87042151|2013|KYMCO|UXV500I|500|LIVIANO|PICK UP|DISTRIBUIDOR|GASOLINA|2|0|0|213735.16|25648.22|
COLOMBIA|SANTO TOMAS DE CASTILLA|14/06/2013| 87032369|2014|RENAULT|DUSTER|1998|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|104788.02|12574.56|
COLOMBIA|SANTO TOMAS DE CASTILLA|14/06/2013| 87032369|2014|RENAULT|DUSTER|1998|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|104788.02|12574.56|
COREA DEL SUR|CENTRAL DE GUATEMALA|02/07/2013| 87032259|2014|KIA|PICANTO EX|1200|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|5|0|61551.79|7386.21|
COREA DEL SUR|CENTRAL DE GUATEMALA|02/07/2013| 87032369|2014|KIA|SPORTAGE LX|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|117225.78|14067.09|
COREA DEL SUR|EL CARMEN|01/07/2013| 87032369|2006|KIA|RIO LX|1600|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|17506.76|2100.81|
CANADA|EL CARMEN|01/07/2013| 87032369|2003|CHEVROLET|TRACKER 4X2|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|17898.41|2147.81|
ESTADOS UNIDOS|EL CARMEN|01/07/2013| 87043151|1993|TOYOTA|STD 4X2|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|20796.62|2495.59|
ESTADOS UNIDOS|EL CARMEN|01/07/2013| 87032490|2004|NISSAN|XTERRA SE 4X2|3300|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|36462.62|4375.51|
ESTADOS UNIDOS|TECUN UMAN|01/07/2013| 87163900|1985|DORSEY|AIDT-84LS|0|PESADO|FURGON|OCASIONAL|OTROS|0|2|20|26005.56|6033.29|
JAPON|EL CARMEN|01/07/2013| 87043151|1991|TOYOTA|STD 4X2|3000|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|19425.84|2331.1|
JAPON|CENTRAL DE GUATEMALA|02/07/2013| 87033370|2014|TOYOTA|LAND CRUISER|4461|LIVIANO|CAMIONETA|DISTRIBUIDOR|DIESEL|8|5|0|400023.48|48002.82|
ESTADOS UNIDOS|PUERTO BARRIOS|02/07/2013| 87043151|2004|NISSAN|FRONTIER 4X2 K/C|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|3|2|1|24783.61|2974.03|
ESTADOS UNIDOS|PUERTO BARRIOS|01/07/2013| 87032369|2010|MAZDA|3|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|18799.2|2255.9|
COREA DEL SUR|TECUN UMAN|01/07/2013| 87032470|2006|HYUNDAI|SANTA FE 3.5L LIMITED 4WD|3500|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|22284.89|2674.19|
JAPON|TECUN UMAN|01/07/2013| 87032379|2006|SUZUKI|AERIO SX|2300|LIVIANO|CAMIONETILLA|OCASIONAL|GASOLINA|5|5|0|19653|2358.36|
JAPON|EL CARMEN|01/07/2013| 87043151|1989|TOYOTA|4X2 X/C DLX|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|20209.14|2425.1|
COREA DEL SUR|TECUN UMAN|01/07/2013| 87032363|2007|HYUNDAI|TUCSON 4WD|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|33086.59|3970.39|
MEXICO|EL CARMEN|01/07/2013| 87032369|2004|VOLKSWAGEN|JETTA GLS 2.0|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|28042.14|3365.06|
ESTADOS UNIDOS|PUERTO BARRIOS|01/07/2013| 87032379|2005|SUZUKI|AERIO|2300|LIVIANO|CAMIONETILLA|OCASIONAL|GASOLINA|5|4|0|26475.54|3177.06|
JAPON|TECUN UMAN|02/07/2013| 87043151|1990|TOYOTA|XTRA CAB 4X4|3000|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|26475.54|3177.06|
JAPON|EL CARMEN|01/07/2013| 87043151|1989|TOYOTA|X/C 4X4 DLX|3000|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|24713.12|2965.57|
JAPON|EL CARMEN|01/07/2013| 87032369|2006|MAZDA|MAZDA3 i|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|21423.26|2570.79|
JAPON|EL CARMEN|02/07/2013| 87112090|2007|SUZUKI|DR-Z 125L|124|LIVIANO|MOTO|OCASIONAL|GASOLINA|1|0|0|21353.1|2562.37|
ARGENTINA|CENTRAL DE GUATEMALA|04/07/2013| 87042159|2013|VOLKSWAGEN|AMAROK|2000|LIVIANO|PICK UP|DISTRIBUIDOR|DIESEL|5|4|1|158054.78|18966.57|
ESTADOS UNIDOS|EL CARMEN|02/07/2013| 87032379|2006|MAZDA|TRIBUTE i 4X2|2300|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|30952.2|3714.26|
ESTADOS UNIDOS|TECUN UMAN|02/07/2013| 87163900|1989|FRUEHAUF|SIN LINEA|0|PESADO|PLATAFORMA|OCASIONAL|OTROS|0|0|15|26015.52|6035.6|
JAPON|TECUN UMAN|02/07/2013| 87112090|1990|SUZUKI|DR250SL|250|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|8423.7|1010.84|
JAPON|EL CARMEN|02/07/2013| 87043151|1984|TOYOTA|4X2 DLX|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|17474.28|2096.91|
JAPON|EL CARMEN|02/07/2013| 87043151|1988|TOYOTA|4X4 STD|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|19433.28|2331.99|
