Pais de Proveniencia|Aduana de Ingreso| Fecha de la Poliza|Partida Arancelaria|Modelo del Vehiculo|Marca|Linea|Centimetros Cubicos|Distintivo|Tipo de Vehiculo|Tipo de Importador|Tipo Combustible|Asientos|Puertas|Tonelaje|Valor CIF|Impuesto
ESTADOS UNIDOS|TECUN UMAN|08/10/2011| 87032269|2008|HONDA|CIVIC Si|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|21119.2|7265|
JAPON|EL CARMEN|08/10/2011| 87113090|2002|YAMAHA|WR250FP|250|LIVIANO|MOTO|OCASIONAL|GASOLINA|1|0|0|15721.2|3647.32|
JAPON|EL CARMEN|10/10/2011| 87112090|2004|HONDA|XR250R4|249|LIVIANO|MOTO|OCASIONAL|GASOLINA|1|0|0|13517.29|3136.01|
CHINA|PUERTO QUETZAL|13/10/2011| 87112090|2012|SUKIDA|SK150-5|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|135872.1|31522.33|
CHINA|PUERTO QUETZAL|13/10/2011| 87112090|2012|SUKIDA|SK150-5|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|135872.1|31522.33|
CHINA|PUERTO QUETZAL|13/10/2011| 87112090|2012|SUKIDA|SK150-5|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|135872.1|31522.33|
CHINA|PUERTO QUETZAL|13/10/2011| 87112090|2012|SUKIDA|SK150-5|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|135872.1|31522.33|
CHINA|PUERTO QUETZAL|13/10/2011| 87112090|2012|SUKIDA|SK150-5|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|135872.1|31522.33|
CHINA|PUERTO QUETZAL|13/10/2011| 87112090|2012|SUKIDA|SK150-5|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|135872.1|31522.33|
CHINA|PUERTO QUETZAL|13/10/2011| 87112090|2012|SUKIDA|SK150-5|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|135872.1|31522.33|
CHINA|PUERTO QUETZAL|13/10/2011| 87112090|2012|SUKIDA|SK150-5|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|135872.1|31522.33|
CHINA|PUERTO QUETZAL|13/10/2011| 87112090|2012|SUKIDA|SK150-5|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|135872.1|31522.33|
CHINA|PUERTO QUETZAL|13/10/2011| 87112090|2012|SUKIDA|SK150-5|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|135872.1|31522.33|
CHINA|PUERTO QUETZAL|13/10/2011| 87112090|2012|SUKIDA|SK150-5|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|135872.1|31522.33|
CHINA|PUERTO QUETZAL|13/10/2011| 87112090|2012|SUKIDA|SK150-5|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|135872.1|31522.33|
CHINA|PUERTO QUETZAL|13/10/2011| 87112090|2012|SUKIDA|SK150-5|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|135872.1|31522.33|
CHINA|PUERTO QUETZAL|13/10/2011| 87112090|2012|SUKIDA|SK150-5|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|135872.1|31522.33|
CHINA|PUERTO QUETZAL|13/10/2011| 87112090|2012|SUKIDA|SK150-5|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|135872.1|31522.33|
CHINA|PUERTO QUETZAL|13/10/2011| 87112090|2012|SUKIDA|SK150-5|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|135872.1|31522.33|
CHINA|PUERTO QUETZAL|13/10/2011| 87112090|2012|SUKIDA|SK150-5|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|135872.1|31522.33|
CHINA|PUERTO QUETZAL|13/10/2011| 87112090|2012|SUKIDA|SK150-5|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|135872.1|31522.33|
CHINA|PUERTO QUETZAL|13/10/2011| 87112090|2012|SUKIDA|SK150-5|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|135872.1|31522.33|
CHINA|PUERTO QUETZAL|13/10/2011| 87112090|2012|SUKIDA|SK150-5|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|135872.1|31522.33|
CHINA|PUERTO QUETZAL|13/10/2011| 87112090|2012|SUKIDA|SK150-5|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|135872.1|31522.33|
CHINA|PUERTO QUETZAL|13/10/2011| 87112090|2012|SUKIDA|SK150-5|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|135872.1|31522.33|
CHINA|PUERTO QUETZAL|13/10/2011| 87112090|2012|SUKIDA|SK150-5|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|135872.1|31522.33|
CHINA|PUERTO QUETZAL|13/10/2011| 87112090|2012|SUKIDA|SK150-5|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|135872.1|31522.33|
CHINA|PUERTO QUETZAL|13/10/2011| 87112090|2012|SUKIDA|SK150T-18|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|136410.16|31647.16|
CHINA|PUERTO QUETZAL|13/10/2011| 87112090|2012|SUKIDA|SK150T-18|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|136410.16|31647.16|
CHINA|PUERTO QUETZAL|13/10/2011| 87112090|2012|SUKIDA|SK150T-18|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|136410.16|31647.16|
CHINA|PUERTO QUETZAL|13/10/2011| 87112090|2012|SUKIDA|SK150T-18|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|136410.16|31647.16|
CHINA|PUERTO QUETZAL|13/10/2011| 87112090|2012|SUKIDA|SK150T-18|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|136410.16|31647.16|
CHINA|PUERTO QUETZAL|13/10/2011| 87112090|2012|SUKIDA|SK150T-18|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|136410.16|31647.16|
CHINA|PUERTO QUETZAL|13/10/2011| 87112090|2012|SUKIDA|SK150T-18|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|136410.16|31647.16|
CHINA|PUERTO QUETZAL|13/10/2011| 87112090|2012|SUKIDA|SK150T-18|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|136410.16|31647.16|
CHINA|PUERTO QUETZAL|13/10/2011| 87112090|2012|SUKIDA|SK150T-18|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|136410.16|31647.16|
CHINA|PUERTO QUETZAL|13/10/2011| 87112090|2012|SUKIDA|SK150T-18|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|136410.16|31647.16|
CHINA|PUERTO QUETZAL|13/10/2011| 87112090|2012|SUKIDA|SK150T-18|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|136410.16|31647.16|
CHINA|PUERTO QUETZAL|13/10/2011| 87112090|2012|SUKIDA|SK150T-18|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|136410.16|31647.16|
CHINA|PUERTO QUETZAL|13/10/2011| 87112090|2012|SUKIDA|SK150T-18|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|136410.16|31647.16|
CHINA|PUERTO QUETZAL|13/10/2011| 87112090|2012|SUKIDA|SK150T-18|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|136410.16|31647.16|
ESTADOS UNIDOS|PUERTO BARRIOS|14/10/2011| 87032379|2005|KIA|SPORTAGE LX 4X2|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|50602.81|17407.36|
ESTADOS UNIDOS|PUERTO BARRIOS|13/10/2011| 87032369|1996|TOYOTA|TERCEL DX|1500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|2|0|7578.62|2607.04|
ESTADOS UNIDOS|PUERTO BARRIOS|14/10/2011| 87032379|2008|NISSAN|SENTRA|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|28606.72|9840.71|
JAPON|PUERTO QUETZAL|13/10/2011| 87032369|1995|MAZDA|RX- 7|1308|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|4|2|0|27544.3|9475.24|
ESTADOS UNIDOS|PUERTO BARRIOS|14/10/2011| 87043161|1994|TOYOTA|4X4 EXTRA CAB|3000|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|23236.05|5390.77|
JAPON|EL CARMEN|14/10/2011| 87032369|2006|MITSUBISHI|LANCER ES|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|26577.95|9142.81|
ESTADOS UNIDOS|PUERTO BARRIOS|14/10/2011| 87032470|2003|VOLVO|YC90 T6 AWD|2922|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|33293.21|9588.44|
ESTADOS UNIDOS|TECUN UMAN|14/10/2011| 87043151|1986|TOYOTA|STANDAR 4X4|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|14783|3429.66|
ESTADOS UNIDOS|PUERTO BARRIOS|14/10/2011| 87032369|2007|NISSAN|VERSA|1800|LIVIANO|CAMIONETILLA|OCASIONAL|GASOLINA|5|5|0|24289.73|8355.67|
