Pais de Proveniencia|Aduana de Ingreso| Fecha de la Poliza|Partida Arancelaria|Modelo del Vehiculo|Marca|Linea|Centimetros Cubicos|Distintivo|Tipo de Vehiculo|Tipo de Importador|Tipo Combustible|Asientos|Puertas|Tonelaje|Valor CIF|Impuesto
COREA DEL SUR|EL CARMEN|27/04/2011| 87032369|2003|HYUNDAI|ACCENT GL|1600|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|15045.83|5175.77|
JAPON|EL CARMEN|27/04/2011| 87032190|1990|GEO|METRO|1000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|13445.21|4625.15|
JAPON|EXPRESS AEREO|12/04/2011| 87033390|2009|TOYOTA|LAND CRUISER PRADO GX|2986|LIVIANO|CAMIONETA|OCASIONAL|DIESEL|5|5|0|250344.8|86118.61|
MEXICO|TECUN UMAN|08/04/2011| 87019000|2011|JOHN DEERE|TRACTOR 6425|4500|PESADO|TRACTOR AGRICOLA|OCASIONAL|DIESEL|1|0|0|350089.71|42010.77|
MEXICO|TECUN UMAN|08/04/2011| 87019000|2011|JOHN DEERE|TRACTOR 6425|4500|PESADO|TRACTOR AGRICOLA|OCASIONAL|DIESEL|1|0|0|350089.71|42010.77|
MEXICO|TECUN UMAN|08/04/2011| 87019000|2011|JOHN DEERE|TRACTOR 5715|4500|PESADO|TRACTOR AGRICOLA|OCASIONAL|DIESEL|1|0|0|204305.38|24516.65|
CHINA|EXPRESS AEREO|08/04/2011| 87112090|2010|ASIA HERO|NEW MAGIC 90|90|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|200961.56|46623.09|
CHINA|EXPRESS AEREO|08/04/2011| 87112090|2010|ASIA HERO|NEW MAGIC 90|90|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|200961.56|46623.09|
CHINA|EXPRESS AEREO|08/04/2011| 87112090|2010|ASIA HERO|NEW MAGIC 90|90|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|200961.56|46623.09|
CHINA|EXPRESS AEREO|08/04/2011| 87112090|2010|ASIA HERO|NEW MAGIC 90|90|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|200961.56|46623.09|
CHINA|EXPRESS AEREO|08/04/2011| 87112090|2010|ASIA HERO|NEW MAGIC 90|90|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|200961.56|46623.09|
CHINA|EXPRESS AEREO|08/04/2011| 87112090|2010|ASIA HERO|NEW MAGIC 90|90|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|200961.56|46623.09|
CHINA|EXPRESS AEREO|08/04/2011| 87112090|2010|ASIA HERO|NEW MAGIC 90|90|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|200961.56|46623.09|
CHINA|EXPRESS AEREO|08/04/2011| 87112090|2010|ASIA HERO|NEW MAGIC 90|90|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|200961.56|46623.09|
CHINA|EXPRESS AEREO|08/04/2011| 87112090|2010|ASIA HERO|NEW MAGIC 90|90|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|200961.56|46623.09|
CHINA|EXPRESS AEREO|08/04/2011| 87112090|2010|ASIA HERO|NEW MAGIC 90|90|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|200961.56|46623.09|
CHINA|EXPRESS AEREO|08/04/2011| 87112090|2010|ASIA HERO|NEW MAGIC 90|90|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|200961.56|46623.09|
CHINA|EXPRESS AEREO|08/04/2011| 87112090|2010|ASIA HERO|NEW MAGIC 90|90|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|200961.56|46623.09|
CHINA|EXPRESS AEREO|08/04/2011| 87112090|2010|ASIA HERO|NEW MAGIC 90|90|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|200961.56|46623.09|
