Pais de Proveniencia|Aduana de Ingreso| Fecha de la Poliza|Partida Arancelaria|Modelo del Vehiculo|Marca|Linea|Centimetros Cubicos|Distintivo|Tipo de Vehiculo|Tipo de Importador|Tipo Combustible|Asientos|Puertas|Tonelaje|Valor CIF|Impuesto
CHINA|PUERTO QUETZAL|13/04/2015| 87112090|2016|FREEDOM|SUPER LIFE|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|1159874.67|139184.96|
CHINA|PUERTO QUETZAL|13/04/2015| 87112090|2016|FREEDOM|SUPER LIFE|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|1159874.67|139184.96|
CHINA|PUERTO QUETZAL|13/04/2015| 87112090|2016|FREEDOM|SUPER LIFE|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|1159874.67|139184.96|
CHINA|PUERTO QUETZAL|13/04/2015| 87112090|2016|FREEDOM|SUPER LIFE|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|1159874.67|139184.96|
CHINA|PUERTO QUETZAL|13/04/2015| 87112090|2016|FREEDOM|SUPER LIFE|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|1159874.67|139184.96|
CHINA|PUERTO QUETZAL|13/04/2015| 87112090|2016|FREEDOM|SUPER LIFE|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|1159874.67|139184.96|
CHINA|PUERTO QUETZAL|13/04/2015| 87112090|2016|FREEDOM|SUPER LIFE|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|1159874.67|139184.96|
CHINA|PUERTO QUETZAL|13/04/2015| 87112090|2016|FREEDOM|SUPER LIFE|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|1159874.67|139184.96|
CHINA|PUERTO QUETZAL|13/04/2015| 87112090|2016|FREEDOM|SUPER LIFE|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|1159874.67|139184.96|
CHINA|PUERTO QUETZAL|13/04/2015| 87112090|2016|FREEDOM|SUPER LIFE|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|1159874.67|139184.96|
CHINA|PUERTO QUETZAL|13/04/2015| 87112090|2016|FREEDOM|SUPER LIFE|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|1159874.67|139184.96|
CHINA|PUERTO QUETZAL|13/04/2015| 87112090|2016|FREEDOM|SUPER LIFE|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|1159874.67|139184.96|
JAPON|CENTRAL DE GUATEMALA|09/04/2015| 87021070|2016|TOYOTA|HIACE|2986|PESADO|MICROBUS|DISTRIBUIDOR|DIESEL|15|4|0|129655.05|15558.61|
ESTADOS UNIDOS|EXPRESS AEREO|10/04/2015| 87032190|2001|FORD|FOCUS ZX3|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|2|0|28561.68|3427.4|
ESTADOS UNIDOS|PUERTO BARRIOS|09/04/2015| 87032369|2006|CHEVROLET|AVEO LS|1600|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|18022.29|2162.67|
JAPON|TECUN UMAN|09/04/2015| 87042199|2000|UD NISSAN|UD1200|4600|PESADO|CAMION|OCASIONAL|DIESEL|2|2|3.2|36823.84|4418.86|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|08/04/2015| 87032379|2006|HONDA|CR-V 4X2|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|26494.29|3179.31|
ESTADOS UNIDOS|PUERTO BARRIOS|08/04/2015| 87032379|2002|HONDA|CR-V REALTIME 4WD|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|15653.95|1878.47|
JAPON|PUERTO BARRIOS|08/04/2015| 87032490|1998|TOYOTA|4X4 RUNNER LIMITED|3400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|16272.77|1952.73|
ESTADOS UNIDOS|PUERTO BARRIOS|08/04/2015| 87032269|2007|HONDA|FIT|1500|LIVIANO|CAMIONETILLA|OCASIONAL|GASOLINA|5|4|0|19473.85|2336.86|
ESTADOS UNIDOS|PUERTO BARRIOS|08/04/2015| 87032369|1998|HONDA|CIVIC LX|1600|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|8327.38|999.29|
JAPON|TECUN UMAN|08/04/2015| 87043151|1994|TOYOTA|XTRA CAB 4X2|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|18181.06|2181.73|
JAPON|CENTRAL DE GUATEMALA|09/04/2015| 87021070|2016|TOYOTA|HIACE|2986|PESADO|MICROBUS|DISTRIBUIDOR|DIESEL|15|4|0|259310.09|31117.21|
JAPON|CENTRAL DE GUATEMALA|09/04/2015| 87021070|2016|TOYOTA|HIACE|2986|PESADO|MICROBUS|DISTRIBUIDOR|DIESEL|15|4|0|259310.09|31117.21|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|08/04/2015| 87032369|2008|CHEVROLET|AVEO LS|1600|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|20887.21|2506.47|
JAPON|EL CARMEN|08/04/2015| 87032369|2010|MITSUBISHI|LANCER DE|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|21727.59|2607.31|
ESTADOS UNIDOS|PUERTO BARRIOS|08/04/2015| 87032369|2013|MINI|COOPER|1600|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|4|2|0|15348.36|1841.8|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|08/04/2015| 87032363|2003|TOYOTA|RAV-4 4X4|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|23904.93|2868.59|
JAPON|TECUN UMAN|09/04/2015| 87043151|1994|TOYOTA|XTRA CAB STD 4X4|3000|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|20485.38|2458.25|
MEXICO|EXPRESS AEREO|09/04/2015| 87033271|2013|FORD|CARGO VAN TECHO ALTO|2300|PESADO|AMBULANCIA|OCASIONAL|DIESEL|2|5|1.3|414988.12|49798.57|
MEXICO|EXPRESS AEREO|09/04/2015| 87033271|2013|FORD|CARGO VAN TECHO ALTO|2300|PESADO|AMBULANCIA|OCASIONAL|DIESEL|2|5|1.3|435957.97|52314.96|
MEXICO|EXPRESS AEREO|09/04/2015| 87033271|2013|FORD|CARGO VAN TECHO ALTO|2300|PESADO|AMBULANCIA|OCASIONAL|DIESEL|2|5|1.3|414988.12|49798.57|
MEXICO|EXPRESS AEREO|09/04/2015| 87033271|2013|FORD|CARGO VAN TECHO ALTO|2300|PESADO|AMBULANCIA|OCASIONAL|DIESEL|2|5|1.3|414988.12|49798.57|
MEXICO|EXPRESS AEREO|09/04/2015| 87033271|2013|FORD|CARGO VAN TECHO ALTO|2300|PESADO|AMBULANCIA|OCASIONAL|DIESEL|2|5|1.3|414988.12|49798.57|
MEXICO|EXPRESS AEREO|09/04/2015| 87033271|2013|FORD|CARGO VAN TECHO ALTO|2300|PESADO|AMBULANCIA|OCASIONAL|DIESEL|2|5|1.3|414988.12|49798.57|
REINO UNIDO|PUERTO BARRIOS|10/04/2015| 87032363|2015|LAND ROVER|RANGE ROVER EVOQUE|2000|LIVIANO|CAMIONETA|DISTRIBUIDOR|GASOLINA|5|5|0|357898|42947.76|
REINO UNIDO|PUERTO BARRIOS|10/04/2015| 87032363|2015|LAND ROVER|RANGE ROVER EVOQUE|2000|LIVIANO|CAMIONETA|DISTRIBUIDOR|GASOLINA|5|5|0|344895.9|41387.51|
ESTADOS UNIDOS|EL CARMEN|09/04/2015| 87043151|1993|TOYOTA|4X2 STD|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|18192.24|2183.07|
ESTADOS UNIDOS|PUERTO BARRIOS|09/04/2015| 87032369|2007|TOYOTA|COROLLA S|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|34160.14|4099.22|
INDONESIA|CENTRAL DE GUATEMALA|10/04/2015| 87032364|2015|SUZUKI|MICROBUS GL 1.6 MT|1600|LIVIANO|MICROBUS|OCASIONAL|GASOLINA|8|5|0|179494|21539.28|
INDONESIA|CENTRAL DE GUATEMALA|10/04/2015| 87032364|2015|SUZUKI|MICROBUS GL 1.6 MT|1600|LIVIANO|MICROBUS|OCASIONAL|GASOLINA|8|5|0|179494|21539.28|
JAPON|EL CARMEN|09/04/2015| 87032379|2010|MAZDA|3 S|2500|LIVIANO|CAMIONETILLA|OCASIONAL|GASOLINA|5|5|0|20898.15|2507.78|
JAPON|EL CARMEN|09/04/2015| 87114090|2003|HONDA|CBR600RR|600|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|18704.38|2244.53|
COREA DEL SUR|PUERTO QUETZAL|10/04/2015| 87021070|2001|KIA|POWER COMBI|3298|PESADO|BUS|OCASIONAL|DIESEL|26|3|3|61761.9|7411.43|
ESTADOS UNIDOS|EL CARMEN|09/04/2015| 87042151|2005|GMC|SIERRA2500 4X4SLT EXT CAB|6600|LIVIANO|PICK UP|OCASIONAL|DIESEL|5|2|2|57894.14|6947.3|
COREA DEL SUR|PUERTO BARRIOS|09/04/2015| 87032369|2012|KIA|RIO EX GDi|1600|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|32975.35|3957.04|
JAPON|PUERTO BARRIOS|09/04/2015| 87032379|2004|MITSUBISHI|LANCER RALLIART|2400|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|12642.85|1517.14|
JAPON|EL CARMEN|09/04/2015| 87112090|2007|SUZUKI|DRZ-125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|1|0|0|6558|786.96|
JAPON|TECUN UMAN|10/04/2015| 87032369|2010|MAZDA|3i|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|22503.35|2700.4|
JAPON|EL CARMEN|10/04/2015| 87032379|2001|MITSUBISHI|MONTERO SPORT 4X2 LS|3000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|15134.72|1816.17|
ESTADOS UNIDOS|PUERTO BARRIOS|09/04/2015| 87032369|2011|MAZDA|3|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|15364.04|1843.68|
ESTADOS UNIDOS|PUERTO BARRIOS|09/04/2015| 87032369|2007|MAZDA|3|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|15165.3|1819.84|
JAPON|CENTRAL DE GUATEMALA|09/04/2015| 87033370|2016|TOYOTA|LAND CRUISER PRADO|2982|LIVIANO|CAMIONETA|DISTRIBUIDOR|DIESEL|7|5|0|283467.14|34016.06|
ESTADOS UNIDOS|PUERTO BARRIOS|08/04/2015| 87032369|2009|NISSAN|VERSA|1800|LIVIANO|CAMIONETILLA|OCASIONAL|GASOLINA|5|4|0|19825.28|2379.03|
JAPON|TECUN UMAN|08/04/2015| 87032269|2012|TOYOTA|YARIS SE H/B|1500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|40597.9|4871.75|
JAPON|TECUN UMAN|08/04/2015| 87032369|2013|MAZDA|MAZDA3 i|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|28542.29|3425.07|
ESTADOS UNIDOS|TECUN UMAN|08/04/2015| 87012000|2006|FREIGHTLINER|D132064 T CLASSIC XL|14000|PESADO|CABEZAL|OCASIONAL|DIESEL|2|2|15|52103.44|6252.41|
ESTADOS UNIDOS|PUERTO BARRIOS|08/04/2015| 87032480|2004|HONDA|ODYSSEY|3500|LIVIANO|MICROBUS|OCASIONAL|GASOLINA|7|4|0|11681.25|1401.75|
ESTADOS UNIDOS|PUERTO BARRIOS|08/04/2015| 87032369|2010|TOYOTA|COROLLA LE|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|27724.83|3326.98|
JAPON|CENTRAL DE GUATEMALA|10/04/2015| 87032369|2015|SUZUKI|SWIFT SPORT MT|1600|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|5|0|99244.34|11909.32|
JAPON|CENTRAL DE GUATEMALA|10/04/2015| 87032263|2015|SUZUKI|JIMNY JX 4X4 A/C 1.3 MT|1300|LIVIANO|JEEP|OCASIONAL|GASOLINA|4|3|0|155078.86|18609.46|
JAPON|CENTRAL DE GUATEMALA|10/04/2015| 87032263|2015|SUZUKI|JIMNY JX 4X4 A/C 1.3 MT|1300|LIVIANO|JEEP|OCASIONAL|GASOLINA|4|3|0|155078.86|18609.46|
ESTADOS UNIDOS|G4, ALSERSA|09/04/2015| 87032269|2013|HONDA|CR-V LX|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|40785.15|4894.22|
TAILANDIA|CENTRAL DE GUATEMALA|10/04/2015| 87042159|2015|ISUZU|D-MAX|2499|LIVIANO|PICK UP|OCASIONAL|DIESEL|5|4|1|330751.08|39690.13|
TAILANDIA|CENTRAL DE GUATEMALA|10/04/2015| 87042159|2015|ISUZU|D-MAX|2499|LIVIANO|PICK UP|OCASIONAL|DIESEL|5|4|1|330751.08|39690.13|
TAILANDIA|CENTRAL DE GUATEMALA|10/04/2015| 87033273|2015|ISUZU|MU-X|2499|LIVIANO|CAMIONETA AGRIC.|OCASIONAL|DIESEL|7|4|0|192046.24|23045.55|
ALEMANIA REP. FED.|PUERTO BARRIOS|08/04/2015| 87032363|2013|VOLKSWAGEN|TIGUAN 2.0 TSI 4MOTION|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|63517.3|7622.08|
JAPON|EL CARMEN|08/04/2015| 87032470|2000|TOYOTA|4RUNNER 4X4 SR5|3400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|25478.73|3057.45|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|09/04/2015| 87032379|2006|HYUNDAI|TUCSON 4X2|2700|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|23726.36|2847.16|
JAPON|EL CARMEN|09/04/2015| 87113090|2013|HONDA|CRF450R|449|LIVIANO|MOTO|OCASIONAL|GASOLINA|1|0|0|17389.65|2086.76|
INDIA|PUERTO QUETZAL|10/04/2015| 87112090|2015|BAJAJ|DISCOVER 150S|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|1337004.04|160440.48|
INDIA|PUERTO QUETZAL|10/04/2015| 87112090|2015|BAJAJ|DISCOVER 150S|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|1337004.04|160440.48|
INDIA|PUERTO QUETZAL|10/04/2015| 87112090|2015|BAJAJ|DISCOVER 150S|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|1337004.04|160440.48|
INDIA|PUERTO QUETZAL|10/04/2015| 87112090|2015|BAJAJ|DISCOVER 150S|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|1337004.04|160440.48|
INDIA|PUERTO QUETZAL|10/04/2015| 87112090|2015|BAJAJ|DISCOVER 150S|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|1337004.04|160440.48|
INDIA|PUERTO QUETZAL|10/04/2015| 87112090|2015|BAJAJ|DISCOVER 150S|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|1337004.04|160440.48|
INDIA|PUERTO QUETZAL|10/04/2015| 87112090|2015|BAJAJ|DISCOVER 150S|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|1337004.04|160440.48|
INDIA|PUERTO QUETZAL|10/04/2015| 87112090|2015|BAJAJ|DISCOVER 150S|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|1337004.04|160440.48|
INDIA|PUERTO QUETZAL|10/04/2015| 87112090|2015|BAJAJ|DISCOVER 150S|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|1337004.04|160440.48|
INDIA|PUERTO QUETZAL|10/04/2015| 87112090|2015|BAJAJ|DISCOVER 150S|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|1337004.04|160440.48|
INDIA|PUERTO QUETZAL|10/04/2015| 87112090|2015|BAJAJ|DISCOVER 150S|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|1337004.04|160440.48|
INDIA|PUERTO QUETZAL|10/04/2015| 87112090|2015|BAJAJ|DISCOVER 150S|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|1337004.04|160440.48|
INDIA|PUERTO QUETZAL|10/04/2015| 87112090|2015|BAJAJ|DISCOVER 150S|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|1337004.04|160440.48|
INDIA|PUERTO QUETZAL|10/04/2015| 87112090|2015|BAJAJ|DISCOVER 150S|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|1337004.04|160440.48|
INDIA|PUERTO QUETZAL|10/04/2015| 87112090|2015|BAJAJ|DISCOVER 150S|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|1337004.04|160440.48|
INDIA|PUERTO QUETZAL|10/04/2015| 87112090|2015|BAJAJ|DISCOVER 150S|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|1337004.04|160440.48|
INDIA|PUERTO QUETZAL|10/04/2015| 87112090|2015|BAJAJ|DISCOVER 150S|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|1337004.04|160440.48|
INDIA|PUERTO QUETZAL|10/04/2015| 87112090|2015|BAJAJ|DISCOVER 150S|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|1337004.04|160440.48|
INDIA|PUERTO QUETZAL|10/04/2015| 87112090|2015|BAJAJ|DISCOVER 150S|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|1337004.04|160440.48|
INDIA|PUERTO QUETZAL|10/04/2015| 87112090|2015|BAJAJ|DISCOVER 150S|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|1337004.04|160440.48|
INDIA|PUERTO QUETZAL|10/04/2015| 87112090|2015|BAJAJ|DISCOVER 150S|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|1337004.04|160440.48|
