Pais de Proveniencia|Aduana de Ingreso| Fecha de la Poliza|Partida Arancelaria|Modelo del Vehiculo|Marca|Linea|Centimetros Cubicos|Distintivo|Tipo de Vehiculo|Tipo de Importador|Tipo Combustible|Asientos|Puertas|Tonelaje|Valor CIF|Impuesto
ESTADOS UNIDOS|EXPRESS AEREO|02/02/2015| 87032379|2003|MAZDA|TRIBUTE LX 4X2|3000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|30041.29|3604.95|
JAPON|EXPRESS AEREO|13/01/2015| 87114090|2013|KAWASAKI|NINJA|650|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|21726.13|2607.14|
JAPON|CENTRAL DE GUATEMALA|14/01/2015| 87032363|2015|TOYOTA|RAV4|1987|LIVIANO|CAMIONETA|DISTRIBUIDOR|GASOLINA|5|5|0|140271.93|16832.63|
JAPON|EXPRESS AEREO|14/01/2015| 87032190|1995|MITSUBISHI|PAJERO MINI|660|LIVIANO|JEEP|OCASIONAL|GASOLINA|5|2|0|16159.51|1939.14|
JAPON|EXPRESS AEREO|14/01/2015| 87032190|1995|MITSUBISHI|PAJERO MINI|660|LIVIANO|JEEP|OCASIONAL|GASOLINA|5|2|0|16159.59|1939.15|
JAPON|EXPRESS AEREO|14/01/2015| 87032190|1995|MITSUBISHI|PAJERO MINI|660|LIVIANO|JEEP|OCASIONAL|GASOLINA|5|2|0|16159.59|1939.15|
REINO UNIDO|CENTRAL DE GUATEMALA|16/01/2015| 87032369|2014|TOYOTA|AURIS|1598|LIVIANO|AUTOMOVIL|DISTRIBUIDOR|GASOLINA|5|5|0|124348.85|14921.86|
ESTADOS UNIDOS|CENTRAL DE GUATEMALA|22/01/2015| 87033273|2015|MERCEDES-BENZ|ML 250 CDI|2200|LIVIANO|CAMIONETA|OCASIONAL|DIESEL|5|5|0|320924.93|38510.99|
JAPON|CENTRAL DE GUATEMALA|02/02/2015| 87032263|2015|DAIHATSU|TERIOS|1495|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|84224.8|10106.98|
ESTADOS UNIDOS|CENTRAL DE GUATEMALA|22/01/2015| 87033370|2015|MERCEDES-BENZ|ML 350 CDI|3000|LIVIANO|CAMIONETA|OCASIONAL|DIESEL|5|5|0|335341.03|40240.92|
ALEMANIA REP. FED.|CENTRAL DE GUATEMALA|30/01/2015| 87032363|2015|AUDI|Q5|1984|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|239519.31|28742.32|
ESTADOS UNIDOS|EXPRESS AEREO|19/01/2015| 87041000|2002|VOLVO|A25D 6X6|9600|PESADO|CAMION VOLTEO|OCASIONAL|DIESEL|2|1|26.4|610872.44|73304.69|
ESTADOS UNIDOS|EXPRESS AEREO|19/01/2015| 87041000|2002|VOLVO|A25D 6X6|9600|PESADO|CAMION VOLTEO|OCASIONAL|DIESEL|2|1|26.4|610872.6|73304.71|
COREA DEL SUR|CENTRAL DE GUATEMALA|13/01/2015| 87032269|2016|KIA|RIO EX|1400|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|5|0|74176.15|8901.14|
COREA DEL SUR|CENTRAL DE GUATEMALA|09/01/2015| 87032269|2015|KIA|RIO LX|1400|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|69600.3|8352.04|
ESTADOS UNIDOS|PUERTO BARRIOS|09/01/2015| 87032369|2012|TOYOTA|SCION XD|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|23050.97|2766.12|
COREA DEL SUR|EL CARMEN|09/01/2015| 87032490|2005|HYUNDAI|SANTA FE GLS 4X4|3500|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|16644.95|1997.39|
ESTADOS UNIDOS|PUERTO BARRIOS|08/01/2015| 87032369|2004|TOYOTA|COROLLA S|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|16812.26|2017.47|
JAPON|EL CARMEN|08/01/2015| 87032269|2007|TOYOTA|YARIS SEDAN|1500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|30854.18|3702.5|
INDIA|PUERTO QUETZAL|12/01/2015| 87112090|2015|HERO|HUNK|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|557586.83|66910.42|
INDIA|PUERTO QUETZAL|12/01/2015| 87112090|2015|HERO|HUNK|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|557586.83|66910.42|
INDIA|PUERTO QUETZAL|12/01/2015| 87112090|2015|HERO|HUNK|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|557586.83|66910.42|
INDIA|PUERTO QUETZAL|12/01/2015| 87112090|2015|HERO|HUNK|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|557586.83|66910.42|
INDIA|PUERTO QUETZAL|12/01/2015| 87112090|2015|HERO|HUNK|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|557586.83|66910.42|
INDIA|PUERTO QUETZAL|12/01/2015| 87112090|2015|HERO|HUNK|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|557586.83|66910.42|
INDIA|PUERTO QUETZAL|12/01/2015| 87112090|2015|HERO|HUNK|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|557586.83|66910.42|
INDIA|PUERTO QUETZAL|12/01/2015| 87112090|2015|HERO|HUNK|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|557586.83|66910.42|
INDIA|PUERTO QUETZAL|12/01/2015| 87112090|2015|HERO|HUNK|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|557586.83|66910.42|
INDIA|PUERTO QUETZAL|12/01/2015| 87112090|2015|HERO|HUNK|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|557586.83|66910.42|
INDIA|PUERTO QUETZAL|12/01/2015| 87112090|2015|HERO|HUNK|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|557586.83|66910.42|
