Pais de Proveniencia|Aduana de Ingreso| Fecha de la Poliza|Partida Arancelaria|Modelo del Vehiculo|Marca|Linea|Centimetros Cubicos|Distintivo|Tipo de Vehiculo|Tipo de Importador|Tipo Combustible|Asientos|Puertas|Tonelaje|Valor CIF|Impuesto
ESTADOS UNIDOS|EXPRESS AEREO|16/02/2015| 87032152|2007|HONDA|FOURTRAX FOREMAN 4X4 ES|500||CUATRIMOTO|OCASIONAL|GASOLINA|1|0|0|26754.39|3210.53|
ALEMANIA REP. FED.|CENTRAL DE GUATEMALA|27/02/2015| 87032363|2015|AUDI|Q5|1984|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|212872.77|25544.73|
ALEMANIA REP. FED.|CENTRAL DE GUATEMALA|09/02/2015| 87032363|2015|AUDI|Q5|1984|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|215463.81|25855.66|
JAPON|EL CARMEN|20/02/2015| 87032269|2000|TOYOTA|ECHO|1500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|2|0|14926.61|1791.19|
ESTADOS UNIDOS|PUERTO BARRIOS|13/02/2015| 87043151|2006|ISUZU|I-280 S/C 4X2|2800|LIVIANO|PICK UP|OCASIONAL|GASOLINA|5|2|1|23173.36|2780.8|
JAPON|EL CARMEN|13/02/2015| 87032470|2000|TOYOTA|4RUNNER 4X4 SR5|3400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|14574.2|1748.9|
INDIA|CENTRAL DE GUATEMALA|11/02/2015| 87032264|2015|SUZUKI|ERTIGA GLX MT|1400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|7|5|0|76539|9184.68|
INDIA|CENTRAL DE GUATEMALA|11/02/2015| 87032264|2015|SUZUKI|ERTIGA GA MT|1400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|7|5|0|70438.21|8452.59|
CHINA|PUERTO QUETZAL|12/02/2015| 87112090|2015|JIALING|TRIP|110|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|378389.25|45406.71|
CHINA|PUERTO QUETZAL|12/02/2015| 87112090|2015|JIALING|TRIP|110|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|378389.25|45406.71|
CHINA|PUERTO QUETZAL|12/02/2015| 87112090|2015|JIALING|TRIP|110|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|378389.25|45406.71|
CHINA|PUERTO QUETZAL|12/02/2015| 87112090|2015|JIALING|TRIP|110|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|378389.25|45406.71|
CHINA|PUERTO QUETZAL|12/02/2015| 87112090|2015|JIALING|TRIP|110|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|378389.25|45406.71|
CHINA|PUERTO QUETZAL|12/02/2015| 87112090|2015|JIALING|TRIP|110|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|378389.25|45406.71|
CHINA|PUERTO QUETZAL|12/02/2015| 87112090|2015|JIALING|TRIP|110|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|378389.25|45406.71|
CHINA|PUERTO QUETZAL|12/02/2015| 87112090|2015|JIALING|TRIP|110|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|378389.25|45406.71|
