Pais de Proveniencia|Aduana de Ingreso| Fecha de la Poliza|Partida Arancelaria|Modelo del Vehiculo|Marca|Linea|Centimetros Cubicos|Distintivo|Tipo de Vehiculo|Tipo de Importador|Tipo Combustible|Asientos|Puertas|Tonelaje|Valor CIF|Impuesto
ESTADOS UNIDOS|TECUN UMAN|25/05/2012| 87012000|2004|FREIGHTLINER|CL120064ST COLUMBIA|14000|PESADO|CABEZAL|OCASIONAL|DIESEL|2|2|15|57791.41|6934.97|
BRASIL|EL CARMEN|25/05/2012| 87112090|2003|HONDA|CRF150F3|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|1|0|0|7983.32|1852.13|
JAPON|EL CARMEN|25/05/2012| 87043151|1994|TOYOTA|4X4 XTRA CAB DLX|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|25741.32|5971.98|
ESTADOS UNIDOS|PUERTO BARRIOS|25/05/2012| 87032369|2006|KIA|SPORTAGE LX 4X2|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|28810.03|9910.65|
ESTADOS UNIDOS|PUERTO BARRIOS|25/05/2012| 87043151|1995|TOYOTA|4X4|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|3|2|1|18342.15|4255.38|
ESTADOS UNIDOS|TECUN UMAN|25/05/2012| 87032379|2006|FORD|ESCAPE XLS 4X2|2300|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|23210.03|7984.25|
ESTADOS UNIDOS|PUERTO BARRIOS|25/05/2012| 87032269|2005|TOYOTA|SCION XA|1500|LIVIANO|CAMIONETILLA|OCASIONAL|GASOLINA|5|5|0|20320.46|6990.24|
BRASIL|EL CARMEN|25/05/2012| 87113090|2007|HONDA|CRF150F7|149|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|15032|3487.42|
ALEMANIA REP. FED.|TECUN UMAN|25/05/2012| 87119000|2000|BMW|K1200RS|1171|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|19938.82|4625.8|
JAPON|PUERTO QUETZAL|25/05/2012| 87032373|1994|TOYOTA|4RUNNER SR5 V6 4X4|3000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|32861.43|9464.09|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|PUERTO QUETZAL|23/05/2012| 87112090|2013|AVANTI|AV110-6|110|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|202390.75|46954.66|
CHINA|EXPRESS AEREO|24/05/2012| 87112090|2012|ASIA HERO|RIDER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|354634.95|82275.31|
CHINA|EXPRESS AEREO|24/05/2012| 87112090|2012|ASIA HERO|RIDER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|354634.95|82275.31|
CHINA|EXPRESS AEREO|24/05/2012| 87112090|2012|ASIA HERO|RIDER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|354634.95|82275.31|
CHINA|EXPRESS AEREO|24/05/2012| 87112090|2012|ASIA HERO|RIDER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|354634.95|82275.31|
CHINA|EXPRESS AEREO|24/05/2012| 87112090|2012|ASIA HERO|RIDER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|354634.95|82275.31|
CHINA|EXPRESS AEREO|24/05/2012| 87112090|2012|ASIA HERO|RIDER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|354634.95|82275.31|
CHINA|EXPRESS AEREO|24/05/2012| 87112090|2012|ASIA HERO|RIDER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|354634.95|82275.31|
CHINA|EXPRESS AEREO|24/05/2012| 87112090|2012|ASIA HERO|RIDER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|354634.95|82275.31|
CHINA|EXPRESS AEREO|24/05/2012| 87112090|2012|ASIA HERO|RIDER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|354634.95|82275.31|
CHINA|EXPRESS AEREO|24/05/2012| 87112090|2012|ASIA HERO|RIDER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|354634.95|82275.31|
CHINA|EXPRESS AEREO|24/05/2012| 87112090|2012|ASIA HERO|RIDER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|354634.95|82275.31|
CHINA|EXPRESS AEREO|24/05/2012| 87112090|2012|ASIA HERO|RIDER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|354634.95|82275.31|
CHINA|EXPRESS AEREO|24/05/2012| 87112090|2012|ASIA HERO|RIDER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|354634.95|82275.31|
CHINA|EXPRESS AEREO|24/05/2012| 87112090|2012|ASIA HERO|RIDER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|354634.95|82275.31|
CHINA|EXPRESS AEREO|24/05/2012| 87112090|2012|ASIA HERO|RIDER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|354634.95|82275.31|
CHINA|EXPRESS AEREO|24/05/2012| 87112090|2012|ASIA HERO|RIDER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|354634.95|82275.31|
CHINA|EXPRESS AEREO|24/05/2012| 87112090|2012|ASIA HERO|RIDER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|354634.95|82275.31|
CHINA|EXPRESS AEREO|24/05/2012| 87112090|2012|ASIA HERO|RIDER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|354634.95|82275.31|
CHINA|EXPRESS AEREO|24/05/2012| 87112090|2012|ASIA HERO|RIDER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|354634.95|82275.31|
ESTADOS UNIDOS|PUERTO BARRIOS|24/05/2012| 87032470|2006|HUMMER|H3 4X4|3500|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|62826.85|18094.14|
ESTADOS UNIDOS|PUERTO BARRIOS|25/05/2012| 87032369|2009|TOYOTA|YARIS|1500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|2|0|28186.94|9696.31|
ESTADOS UNIDOS|TECUN UMAN|25/05/2012| 87032379|1997|ISUZU|RODEO S 4X2|2600|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|12890.13|4434.21|
ESTADOS UNIDOS|PUERTO BARRIOS|25/05/2012| 87032369|2008|MITSUBISHI|LANCER|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|27922.13|9605.22|
MEXICO|PUERTO BARRIOS|25/05/2012| 87032369|2005|NISSAN|SENTRA 1.8|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|16231.44|5583.62|
JAPON|TECUN UMAN|25/05/2012| 87032369|2000|HONDA|CR-V LX 4X2|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|30998.63|10663.53|
ESTADOS UNIDOS|TECUN UMAN|25/05/2012| 87043151|1993|TOYOTA|XTRA CAB 4X4 DLX|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|23988.89|5565.42|
ESTADOS UNIDOS|PUERTO BARRIOS|25/05/2012| 87043161|2007|FORD|E-350 SUPER DUTY|6000|LIVIANO|PANEL|OCASIONAL|DIESEL|2|4|1|49691.27|11528.38|
JAPON|TECUN UMAN|25/05/2012| 87043151|1994|TOYOTA|4X2 XTRA CAB DX|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|22236.45|5158.86|
JAPON|EL CARMEN|25/05/2012| 87043151|1985|TOYOTA|4X4 DLX|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|19510.44|4526.42|
BRASIL|EL CARMEN|27/05/2012| 87112090|2006|YAMAHA|TTR 230|223|LIVIANO|MOTO|OCASIONAL|GASOLINA|1|0|0|16122.4|3740.4|
ESTADOS UNIDOS|PUERTO BARRIOS|28/05/2012| 87043151|1996|TOYOTA|TACOMA X/C LX 4X4|2700|LIVIANO|PICK UP|OCASIONAL|GASOLINA|5|2|1|29649.32|6878.64|
BRASIL|TECUN UMAN|28/05/2012| 87042290|1987|FORD|CARGO  CF8000|7800|PESADO|CAMION|OCASIONAL|DIESEL|3|2|8|45155.8|5418.7|
ESTADOS UNIDOS|PUERTO BARRIOS|28/05/2012| 87032363|1998|HONDA|CR-V REAL TIME 4WD|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|26337.64|7585.24|
ESTADOS UNIDOS|TECUN UMAN|29/05/2012| 87043151|2003|FORD|RANGER XLT 4X2|2300|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|21701.28|5034.7|
JAPON|EL CARMEN|25/05/2012| 87043151|1984|TOYOTA|XTRA CAB 4X4 SR5|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|17952.72|4165.03|
JAPON|EL CARMEN|25/05/2012| 87043151|1989|TOYOTA|4X4 DLX|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|21652.31|5023.33|
JAPON|TECUN UMAN|25/05/2012| 87043151|1995|TOYOTA|T100 DX XTRA CAB 4WD|3400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|25936.04|6017.16|
BRASIL|EL CARMEN|25/05/2012| 87113090|2005|YAMAHA|TT-R125LT KICK START|124|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|8411.69|1951.51|
BRASIL|EL CARMEN|25/05/2012| 87113090|2007|YAMAHA|TT-R125LW|124|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|10709.33|2484.56|
JAPON|PUERTO QUETZAL|25/05/2012| 87032490|2004|MAZDA|DEMIO|1340|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|5|0|15403.44|5298.79|
