Pais de Proveniencia|Aduana de Ingreso| Fecha de la Poliza|Partida Arancelaria|Modelo del Vehiculo|Marca|Linea|Centimetros Cubicos|Distintivo|Tipo de Vehiculo|Tipo de Importador|Tipo Combustible|Asientos|Puertas|Tonelaje|Valor CIF|Impuesto
JAPON|TECUN UMAN|08/03/2014| 87112090|2007|YAMAHA|VIRAGO XV250|250|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|17613.51|2113.62|
COREA DEL SUR|EL CARMEN|10/03/2014| 87032369|2006|HYUNDAI|TUCSON GL 4X2|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|29089.37|3490.72|
COREA DEL SUR|TECUN UMAN|11/03/2014| 87032369|2005|KIA|SPECTRA5|2000|LIVIANO|CAMIONETILLA|OCASIONAL|GASOLINA|5|4|0|30065.73|3607.89|
ESTADOS UNIDOS|PUERTO BARRIOS|10/03/2014| 87043151|2002|FORD|F-150 XL 4X2 S/C|4200|LIVIANO|PICK UP|OCASIONAL|GASOLINA|6|4|1|20379.61|2445.55|
ESTADOS UNIDOS|PUERTO BARRIOS|13/03/2014| 87032369|2007|HONDA|CIVIC|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|22365.7|2683.88|
ESTADOS UNIDOS|PUERTO BARRIOS|17/03/2014| 87032480|2004|HONDA|ODYSSEY|3500|LIVIANO|MICROBUS|OCASIONAL|GASOLINA|7|4|0|11486.15|1378.34|
JAPON|EL CARMEN|18/03/2014| 87032369|2002|MITSUBISHI|LANCER OZ-RALLY|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|23180.57|2781.67|
JAPON|PUERTO BARRIOS|17/03/2014| 87032374|2005|MAZDA|MPV LX|3000|LIVIANO|MICROBUS|OCASIONAL|GASOLINA|7|4|0|19123.01|2294.76|
COREA DEL SUR|CENTRAL DE GUATEMALA|20/03/2014| 87032259|2014|KIA|PICANTO LX|1200|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|5|0|857732.82|102927.94|
COREA DEL SUR|CENTRAL DE GUATEMALA|20/03/2014| 87032259|2014|KIA|PICANTO LX|1200|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|5|0|857732.82|102927.94|
