Pais de Proveniencia|Aduana de Ingreso| Fecha de la Poliza|Partida Arancelaria|Modelo del Vehiculo|Marca|Linea|Centimetros Cubicos|Distintivo|Tipo de Vehiculo|Tipo de Importador|Tipo Combustible|Asientos|Puertas|Tonelaje|Valor CIF|Impuesto
ESTADOS UNIDOS|PUERTO BARRIOS|01/04/2013| 87043151|1999|FORD|RANGER XLT 4X2 SUPER CAB|2500|LIVIANO|PICK UP|OCASIONAL|GASOLINA|5|2|1|11502.56|1380.31|
JAPON|TECUN UMAN|01/04/2013| 87112090|2003|SUZUKI|DR-Z125L|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|8743.5|1049.22|
ESTADOS UNIDOS|PUERTO BARRIOS|01/04/2013| 87032369|2003|HONDA|CIVIC LX|1700|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|2|0|11347.12|1361.65|
ESTADOS UNIDOS|EL CARMEN|01/04/2013| 87032369|2003|TOYOTA|COROLLA LE|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|27435.16|3292.22|
ESTADOS UNIDOS|PUERTO BARRIOS|01/04/2013| 87032269|2007|TOYOTA|YARIS|1500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|2|0|21637.25|2596.47|
ESTADOS UNIDOS|PUERTO BARRIOS|01/04/2013| 87032369|2003|MITSUBISHI|LANCER ES|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|16974.05|2036.89|
CHINA|CENTRAL DE GUATEMALA|04/04/2013| 87032254|2014|CHANGAN|MICROBUS 1.3 CM10 A/C MT|1300|LIVIANO|MICROBUS|DISTRIBUIDOR|GASOLINA|8|4|0|120267.27|14432.07|
CHINA|CENTRAL DE GUATEMALA|04/04/2013| 87032254|2014|CHANGAN|MICROBUS 1.3 CM10 A/C MT|1300|LIVIANO|MICROBUS|DISTRIBUIDOR|GASOLINA|8|4|0|120267.27|14432.07|
ESTADOS UNIDOS|TECUN UMAN|02/04/2013| 87043151|2003|TOYOTA|TACOMA XTRACAB SR5 4X2|2700|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|20502.54|2460.3|
JAPON|EL CARMEN|21/03/2013| 87043151|1993|TOYOTA|X/C 4X4 SR5|3000|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|24106.24|2892.75|
JAPON|EL CARMEN|21/03/2013| 87043151|1989|TOYOTA|XTRA CAB 4X4 SR5|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|22345.23|2681.43|
JAPON|TECUN UMAN|21/03/2013| 87043151|1986|TOYOTA|EFI 4X2|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|3|2|1|21758.23|2610.99|
ESTADOS UNIDOS|PUERTO BARRIOS|21/03/2013| 87032379|2008|MAZDA|3|2300|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|18971.92|2276.63|
ESTADOS UNIDOS|PUERTO QUETZAL|01/04/2013| 87032369|2005|VOLVO|XC70|2500|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|32103.41|3852.41|
BRASIL|CENTRAL DE GUATEMALA|02/04/2013| 87032369|2013|VOLKSWAGEN|GOL HB|1600|LIVIANO|AUTOMOVIL|DISTRIBUIDOR|GASOLINA|5|4|0|83674.13|10040.9|
ESTADOS UNIDOS|PUERTO BARRIOS|01/04/2013| 87114090|2004|HONDA|CBR600RR|600|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|16165.76|1939.89|
CANADA|TECUN UMAN|01/04/2013| 87012000|2006|INTERNATIONAL|9400i|15200|PESADO|CABEZAL|OCASIONAL|DIESEL|2|2|15|61506.83|7380.82|
ESTADOS UNIDOS|TECUN UMAN|04/04/2013| 87163900|2013|UTILITY|VS2DX|0|PESADO|FURGON|OCASIONAL|OTROS|0|1|40|301522.56|69953.24|
ESTADOS UNIDOS|TECUN UMAN|04/04/2013| 87163900|2013|UTILITY|VS2DX|0|PESADO|FURGON|OCASIONAL|OTROS|0|1|40|301522.56|69953.24|
ESTADOS UNIDOS|TECUN UMAN|04/04/2013| 87163900|2013|UTILITY|VS2DX|0|PESADO|FURGON|OCASIONAL|OTROS|0|1|40|301522.56|69953.24|
ESTADOS UNIDOS|TECUN UMAN|04/04/2013| 87163900|2013|UTILITY|VS2DX|0|PESADO|FURGON|OCASIONAL|OTROS|0|1|40|301522.56|69953.24|
ESTADOS UNIDOS|TECUN UMAN|04/04/2013| 87163900|2013|UTILITY|VS2DX|0|PESADO|FURGON|OCASIONAL|OTROS|0|1|40|301522.56|69953.24|
ESTADOS UNIDOS|TECUN UMAN|04/04/2013| 87163900|2013|UTILITY|VS2DX|0|PESADO|FURGON|OCASIONAL|OTROS|0|1|40|301522.56|69953.24|
ESTADOS UNIDOS|TECUN UMAN|04/04/2013| 87163900|2013|UTILITY|VS2DX|0|PESADO|FURGON|OCASIONAL|OTROS|0|1|40|301522.56|69953.24|
JAPON|EL CARMEN|02/04/2013| 87043151|1985|TOYOTA|XTRA CAB 4X2 DLX|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|19661.14|2359.34|
REINO UNIDO|CENTRAL DE GUATEMALA|03/04/2013| 87032369|2013|NISSAN|Qashqai J10|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|132592.99|15911.16|
JAPON|TECUN UMAN|02/04/2013| 87032152|2002|YAMAHA|RAPTOR YFM660|659||CUATRIMOTO|OCASIONAL|GASOLINA|2|0|0|24712.42|2965.49|
JAPON|EL CARMEN|02/04/2013| 87043151|1985|TOYOTA|4X2 SR5|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|17718.34|2126.2|
JAPON|EL CARMEN|02/04/2013| 87043151|1983|TOYOTA|SR5 STD 4X4|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|17329.78|2079.57|
JAPON|EL CARMEN|02/04/2013| 87042290|2002|HINO|FA1517|5300|PESADO|CAMION FURGON |OCASIONAL|DIESEL|3|2|6|59993.66|7199.24|
JAPON|EL CARMEN|02/04/2013| 87114090|2003|KAWASAKI|VN800B8 VULCAN CLASSIC|800|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|13477.13|1617.26|
JAPON|EL CARMEN|02/04/2013| 87043151|1986|TOYOTA|XTRA CAB 4X2 DLX|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|19466.86|2336.02|
CHINA|PUERTO QUETZAL|02/04/2013| 87112090|2013|HONDA|XR125L|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|2865702.27|343884.27|
CHINA|PUERTO QUETZAL|02/04/2013| 87112090|2013|HONDA|XR125L|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|2865702.27|343884.27|
CHINA|PUERTO QUETZAL|02/04/2013| 87112090|2013|HONDA|XR125L|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|2865702.27|343884.27|
CHINA|PUERTO QUETZAL|02/04/2013| 87112090|2013|HONDA|XR125L|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|2865702.27|343884.27|
CHINA|PUERTO QUETZAL|02/04/2013| 87112090|2013|HONDA|XR125L|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|2865702.27|343884.27|
CHINA|PUERTO QUETZAL|02/04/2013| 87112090|2013|HONDA|XR125L|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|2865702.27|343884.27|
CHINA|PUERTO QUETZAL|02/04/2013| 87112090|2013|HONDA|XR125L|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|2865702.27|343884.27|
CHINA|PUERTO QUETZAL|02/04/2013| 87112090|2013|HONDA|XR125L|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|2865702.27|343884.27|
CHINA|PUERTO QUETZAL|02/04/2013| 87112090|2013|HONDA|XR125L|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|2865702.27|343884.27|
CHINA|PUERTO QUETZAL|02/04/2013| 87112090|2013|HONDA|XR125L|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|2865702.27|343884.27|
CHINA|PUERTO QUETZAL|02/04/2013| 87112090|2013|HONDA|XR125L|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|2865702.27|343884.27|
CHINA|PUERTO QUETZAL|02/04/2013| 87112090|2013|HONDA|XR125L|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|2865702.27|343884.27|
CHINA|PUERTO QUETZAL|02/04/2013| 87112090|2013|HONDA|XR125L|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|2865702.27|343884.27|
CHINA|PUERTO QUETZAL|02/04/2013| 87112090|2013|HONDA|XR125L|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|2865702.27|343884.27|
CHINA|PUERTO QUETZAL|02/04/2013| 87112090|2013|HONDA|XR125L|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|2865702.27|343884.27|
CHINA|PUERTO QUETZAL|02/04/2013| 87112090|2013|HONDA|XR125L|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|2865702.27|343884.27|
CHINA|PUERTO QUETZAL|02/04/2013| 87112090|2013|HONDA|XR125L|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|2865702.27|343884.27|
CHINA|PUERTO QUETZAL|02/04/2013| 87112090|2013|HONDA|XR125L|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|2865702.27|343884.27|
CHINA|PUERTO QUETZAL|02/04/2013| 87112090|2013|HONDA|XR125L|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|2865702.27|343884.27|
CHINA|PUERTO QUETZAL|02/04/2013| 87112090|2013|HONDA|XR125L|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|2865702.27|343884.27|
JAPON|TECUN UMAN|20/03/2013| 87043151|1987|TOYOTA|STD  4X2|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|18652.77|2238.33|
ESTADOS UNIDOS|PUERTO BARRIOS|20/03/2013| 87032379|2007|TOYOTA|SCION TC|2400|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|2|0|17085.31|2050.24|
JAPON|TECUN UMAN|21/03/2013| 87032269|2008|TOYOTA|YARIS|1500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|4|2|0|24522.91|2942.75|
BRASIL|EL CARMEN|25/03/2013| 87112090|2007|HONDA|CRF150F|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|16595.39|1991.45|
JAPON|TECUN UMAN|25/03/2013| 87032374|2007|MAZDA|5|2300|LIVIANO|MICROBUS|OCASIONAL|GASOLINA|7|5|0|29332.89|3519.95|
ESTADOS UNIDOS|TECUN UMAN|25/03/2013| 87043151|1994|TOYOTA|STD 4X2|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|22467.74|2696.13|
ESTADOS UNIDOS|CENTRAL DE GUATEMALA|26/03/2013| 87033263|2013|BMW|X3 XDRIVE20d|1995|LIVIANO|CAMIONETA|OCASIONAL|DIESEL|5|5|0|264236.82|31708.42|
ESTADOS UNIDOS|CENTRAL DE GUATEMALA|26/03/2013| 87032190|2012|POLARIS|RANGER RZR 4|800|LIVIANO|VEHICULO RUSTICO|OCASIONAL|GASOLINA|4|0|.4|118153.03|14178.36|
JAPON|TECUN UMAN|26/03/2013| 87043151|1986|TOYOTA|SR5 XTRA CAB 4X2|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|3|2|1|22467.74|2696.13|
JAPON|TECUN UMAN|25/03/2013| 87043151|1994|TOYOTA|XTRA CAB 4X2|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|5|2|1|20907.48|2508.9|
ESTADOS UNIDOS|EL CARMEN|26/03/2013| 87043151|1994|TOYOTA|XTRA CAB 4X4 DLX|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|25198.2|3023.78|
MEXICO|EL CARMEN|26/03/2013| 87032379|2009|VOLKSWAGEN|JETTA 2.5|2500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|20946.49|2513.58|
JAPON|EL CARMEN|26/03/2013| 87043151|1990|TOYOTA|XTRA CAB 4X4 DLX|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|22077.68|2649.32|
JAPON|EL CARMEN|26/03/2013| 87112090|2006|YAMAHA|TT250RL ENDURO|250|LIVIANO|MOTO|OCASIONAL|GASOLINA|1|0|0|15836.64|1900.4|
JAPON|TECUN UMAN|26/03/2013| 87043151|1990|TOYOTA|XTRA CAB 4X2|3000|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|22077.68|2649.32|
ESTADOS UNIDOS|EL CARMEN|26/03/2013| 87032470|2010|GMC|Yukon Denali 4WD|6200|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|7|4|0|185491.51|22258.98|
ESTADOS UNIDOS|EL CARMEN|26/03/2013| 87042159|2006|TOYOTA|TACOMA ACCESS CAB 4X2|2700|LIVIANO|PICK UP|OCASIONAL|GASOLINA|5|4|1|45481.58|5457.79|
JAPON|EL CARMEN|26/03/2013| 87043151|1980|TOYOTA|4X4 STANDARD|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|27343.56|3281.23|
ESTADOS UNIDOS|EL CARMEN|26/03/2013| 87043151|1993|ISUZU|4X2 S|2300|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|20907.48|2508.9|
JAPON|TECUN UMAN|26/03/2013| 87032269|2007|TOYOTA|YARIS|1500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|34590.96|4150.92|
MEXICO|CENTRAL DE GUATEMALA|02/04/2013| 87032369|2014|NISSAN|SENTRA B13|1600|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|61382.43|7365.89|
JAPON|EL CARMEN|26/03/2013| 87032369|2003|MAZDA|PROTEGE LX|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|18023.2|2162.78|
ESTADOS UNIDOS|TECUN UMAN|26/03/2013| 87043151|1999|FORD|RANGER XLT SUPER CAB 4X2|3000|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|4|1|18529.25|2223.51|
ESTADOS UNIDOS|TECUN UMAN|26/03/2013| 87012000|1989|KENWORTH|T400|10500|PESADO|CABEZAL|OCASIONAL|DIESEL|2|2|15|39082.71|4689.93|
JAPON|TECUN UMAN|27/03/2013| 87043151|1986|TOYOTA|STD 4X4|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|22982.22|2757.87|
TAILANDIA|CENTRAL DE GUATEMALA|01/04/2013| 87042159|2013|MITSUBISHI|L200 GLS 4WD|2500|LIVIANO|PICK UP|DISTRIBUIDOR|DIESEL|5|4|1|174879.74|20985.57|
ESTADOS UNIDOS|TECUN UMAN|27/03/2013| 87032369|2005|HONDA|CIVIC VP|1700|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|2|0|20299.01|2435.88|
ESTADOS UNIDOS|EL CARMEN|28/03/2013| 87043151|1996|NISSAN|KING CAB 4X2 XE|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|22398.91|2687.87|
BRASIL|TECUN UMAN|02/04/2013| 87112090|2007|YAMAHA|TT-R230|230|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|19249.07|2309.89|
ESTADOS UNIDOS|PUERTO BARRIOS|01/04/2013| 87032369|2011|HONDA|CIVIC|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|15225.35|1827.04|
ESTADOS UNIDOS|PUERTO BARRIOS|01/04/2013| 87032369|2007|KIA|SPORTAGE LX 4X2|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|30621.68|3674.6|
ESTADOS UNIDOS|TECUN UMAN|01/04/2013| 87029080|1989|MCI|102-A3|9200|PESADO|AUTOBUS|OCASIONAL|DIESEL|47|1|5|38782.28|4653.87|
ESTADOS UNIDOS|TECUN UMAN|01/04/2013| 87043151|1996|FORD|RANGER XLT SUPER CAB 4X2|2300|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|20828.96|2499.48|
COREA DEL SUR|EL CARMEN|01/04/2013| 87032369|2003|KIA|SPECTRA|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|13290.12|1594.81|
ESTADOS UNIDOS|TECUN UMAN|01/04/2013| 87043151|1996|TOYOTA|TACOMA LX XTRA CAB 4X2|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|30932.56|3711.91|
CHINA|TECUN UMAN|01/04/2013| 87112090|2008|SHANGAI|MC-54-250|250|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|13795.3|1655.44|
ESTADOS UNIDOS|EL CARMEN|01/04/2013| 87021080|1998|INTERNATIONAL|3800|7600|PESADO|BUS|OCASIONAL|DIESEL|54|3|0|36334.1|4360.09|
ESTADOS UNIDOS|PUERTO BARRIOS|01/04/2013| 87032379|2007|SUBARU|IMPREZA STI AWD|2500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|85336.56|10240.39|
ESTADOS UNIDOS|PUERTO BARRIOS|01/04/2013| 87032369|2007|TOYOTA|COROLLA CE|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|16787.52|2014.5|
ESTADOS UNIDOS|PUERTO BARRIOS|01/04/2013| 87032369|2004|MITSUBISHI|LANCER O.Z RACING RALLY|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|15419.65|1850.36|
CANADA|TECUN UMAN|01/04/2013| 87012000|2000|STERLING|A9500 4X2|12700|PESADO|CABEZAL|OCASIONAL|DIESEL|2|2|15|41347.04|4961.64|
CHINA|PUERTO QUETZAL|02/04/2013| 87112090|2013|YAMAHA|YBR125ED|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|590567.6|70868.11|
CHINA|PUERTO QUETZAL|02/04/2013| 87112090|2013|YAMAHA|YBR125ED|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|590567.6|70868.11|
CHINA|PUERTO QUETZAL|02/04/2013| 87112090|2013|YAMAHA|YBR125ED|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|590567.6|70868.11|
CHINA|PUERTO QUETZAL|02/04/2013| 87112090|2013|YAMAHA|YBR125ED|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|590567.6|70868.11|
CHINA|PUERTO QUETZAL|02/04/2013| 87112090|2013|YAMAHA|YBR125ED|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|590567.6|70868.11|
CHINA|PUERTO QUETZAL|02/04/2013| 87112090|2013|YAMAHA|YBR125ED|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|590567.6|70868.11|
CHINA|PUERTO QUETZAL|02/04/2013| 87112090|2013|YAMAHA|YBR125ED|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|590567.6|70868.11|
CHINA|PUERTO QUETZAL|02/04/2013| 87112090|2013|YAMAHA|YBR125ED|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|590567.6|70868.11|
CHINA|PUERTO QUETZAL|02/04/2013| 87112090|2013|YAMAHA|YBR125ED|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|590567.6|70868.11|
CHINA|PUERTO QUETZAL|02/04/2013| 87112090|2013|YAMAHA|YBR125ED|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|590567.6|70868.11|
CHINA|PUERTO QUETZAL|02/04/2013| 87112090|2013|YAMAHA|YBR125ED|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|590567.6|70868.11|
CHINA|PUERTO QUETZAL|02/04/2013| 87112090|2013|YAMAHA|YBR125ED|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|590567.6|70868.11|
