Pais de Proveniencia|Aduana de Ingreso| Fecha de la Poliza|Partida Arancelaria|Modelo del Vehiculo|Marca|Linea|Centimetros Cubicos|Distintivo|Tipo de Vehiculo|Tipo de Importador|Tipo Combustible|Asientos|Puertas|Tonelaje|Valor CIF|Impuesto
JAPON|CENTRAL DE GUATEMALA|08/10/2012| 87032369|2013|TOYOTA|COROLLA GLI|1798|LIVIANO|AUTOMOVIL|DISTRIBUIDOR|GASOLINA|5|4|0|119697.5|14363.7|
ESTADOS UNIDOS|CENTRAL DE GUATEMALA|09/10/2012| 87032480|2012|HONDA|ODYSSEY EX-L|3500|LIVIANO|CAMIONETA|DISTRIBUIDOR|GASOLINA|8|5|0|225083.38|27010.01|
JAPON|PUERTO QUETZAL|08/10/2012| 87021070|2013|TOYOTA|HI ACE|2986|PESADO|MICROBUS|DISTRIBUIDOR|DIESEL|16|4|0|146721.41|17606.57|
ESTADOS UNIDOS|TECUN UMAN|10/10/2012| 87012000|2005|INTERNATIONAL|8600  4X2|10800|PESADO|CABEZAL|OCASIONAL|DIESEL|2|2|15|109696.25|13163.55|
CHINA|CENTRAL DE GUATEMALA|09/10/2012| 87112090|2012|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|304056.65|36486.8|
CHINA|CENTRAL DE GUATEMALA|09/10/2012| 87112090|2012|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|304056.65|36486.8|
CHINA|CENTRAL DE GUATEMALA|09/10/2012| 87112090|2012|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|304056.65|36486.8|
CHINA|CENTRAL DE GUATEMALA|09/10/2012| 87112090|2012|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|304056.65|36486.8|
CHINA|CENTRAL DE GUATEMALA|09/10/2012| 87112090|2012|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|304056.65|36486.8|
CHINA|CENTRAL DE GUATEMALA|09/10/2012| 87112090|2012|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|304056.65|36486.8|
CHINA|CENTRAL DE GUATEMALA|10/10/2012| 87112090|2012|ITALIKA|RT200|200|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|312889.58|37546.75|
CHINA|CENTRAL DE GUATEMALA|10/10/2012| 87112090|2012|ITALIKA|RT200|200|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|312889.58|37546.75|
CHINA|CENTRAL DE GUATEMALA|10/10/2012| 87112090|2012|ITALIKA|RT200|200|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|312889.58|37546.75|
CHINA|CENTRAL DE GUATEMALA|10/10/2012| 87112090|2012|ITALIKA|RT200|200|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|312889.58|37546.75|
CHINA|CENTRAL DE GUATEMALA|10/10/2012| 87112090|2012|ITALIKA|RT200|200|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|312889.58|37546.75|
CHINA|CENTRAL DE GUATEMALA|10/10/2012| 87112090|2012|ITALIKA|RT200|200|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|312889.58|37546.75|
CHINA|CENTRAL DE GUATEMALA|10/10/2012| 87112090|2012|ITALIKA|RT200|200|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|312889.58|37546.75|
CHINA|CENTRAL DE GUATEMALA|10/10/2012| 87112090|2012|ITALIKA|RT200|200|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|312889.58|37546.75|
