Pais de Proveniencia|Aduana de Ingreso| Fecha de la Poliza|Partida Arancelaria|Modelo del Vehiculo|Marca|Linea|Centimetros Cubicos|Distintivo|Tipo de Vehiculo|Tipo de Importador|Tipo Combustible|Asientos|Puertas|Tonelaje|Valor CIF|Impuesto
JAPON|EXPRESS AEREO|12/06/2014| 87032369|2009|MITSUBISHI|LANCER|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|28400.4|3408.05|
BRASIL|CENTRAL DE GUATEMALA|12/06/2014| 87043161|2014|FIAT|FIORINO FIRE|1242|LIVIANO|PANEL|DISTRIBUIDOR|GASOLINA|2|3|.62|62326.2|7479.14|
ESPANA|CENTRAL DE GUATEMALA|10/06/2014| 87032363|2014|AUDI|Q3|1984|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|208601.04|25032.12|
ESPANA|CENTRAL DE GUATEMALA|10/06/2014| 87032363|2014|AUDI|Q3|1984|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|211864.88|25423.79|
ESTADOS UNIDOS|EL CARMEN|09/06/2014| 87043151|1995|TOYOTA|TACOMA X/CAB 4X4|2700|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|26491.43|3178.97|
JAPON|TECUN UMAN|09/06/2014| 87032269|2003|TOYOTA|ECHO|1500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|11827.09|1419.25|
CHINA|CENTRAL DE GUATEMALA|12/06/2014| 87112090|2014|ITALIKA|DM150 YELLOW|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|467768.39|56132.21|
CHINA|CENTRAL DE GUATEMALA|12/06/2014| 87112090|2014|ITALIKA|DM150 YELLOW|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|467768.39|56132.21|
CHINA|CENTRAL DE GUATEMALA|12/06/2014| 87112090|2014|ITALIKA|DM150 YELLOW|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|467768.39|56132.21|
CHINA|CENTRAL DE GUATEMALA|12/06/2014| 87112090|2014|ITALIKA|DM150 YELLOW|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|467768.39|56132.21|
CHINA|CENTRAL DE GUATEMALA|12/06/2014| 87112090|2014|ITALIKA|DM150 YELLOW|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|467768.39|56132.21|
CHINA|CENTRAL DE GUATEMALA|12/06/2014| 87112090|2014|ITALIKA|DM150 YELLOW|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|467768.39|56132.21|
CHINA|CENTRAL DE GUATEMALA|12/06/2014| 87112090|2014|ITALIKA|DM150 YELLOW|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|467768.39|56132.21|
CHINA|CENTRAL DE GUATEMALA|12/06/2014| 87112090|2014|ITALIKA|DM150 YELLOW|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|467768.39|56132.21|
CHINA|CENTRAL DE GUATEMALA|12/06/2014| 87112090|2014|ITALIKA|DM150 YELLOW|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|467768.39|56132.21|
CHINA|CENTRAL DE GUATEMALA|12/06/2014| 87112090|2014|ITALIKA|DM150 YELLOW|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|467768.39|56132.21|
CHINA|CENTRAL DE GUATEMALA|12/06/2014| 87112090|2014|ITALIKA|DM150 YELLOW|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|467768.39|56132.21|
CHINA|CENTRAL DE GUATEMALA|12/06/2014| 87112090|2014|ITALIKA|DM150 YELLOW|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|467768.39|56132.21|
