Pais de Proveniencia|Aduana de Ingreso| Fecha de la Poliza|Partida Arancelaria|Modelo del Vehiculo|Marca|Linea|Centimetros Cubicos|Distintivo|Tipo de Vehiculo|Tipo de Importador|Tipo Combustible|Asientos|Puertas|Tonelaje|Valor CIF|Impuesto
ALEMANIA REP. FED.|CENTRAL DE GUATEMALA|16/10/2015| 87032369|2016|AUDI|Q5|1984|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|214115.13|25693.82|
ALEMANIA REP. FED.|TECUN UMAN|09/10/2015| 87032369|2007|AUDI|A4 2.0T QUATTRO|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|32102.97|3852.36|
ALEMANIA REP. FED.|CENTRAL DE GUATEMALA|16/10/2015| 87032369|2016|AUDI|Q5|1984|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|235635.45|28276.25|
ESTADOS UNIDOS|PUERTO BARRIOS|13/10/2015| 87032490|2007|AUDI|A4 3.2 QUATTRO CONVERT|3200|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|4|2|0|19403.92|2328.47|
ESPANA|CENTRAL DE GUATEMALA|19/10/2015| 87032269|2016|AUDI|Q3|1395|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|175342.35|21041.08|
ESTADOS UNIDOS|PUERTO BARRIOS|21/10/2015| 87032369|2004|AUDI|A4 1.8T QUATTRO|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|7008.83|841.06|
ESTADOS UNIDOS|PUERTO BARRIOS|23/10/2015| 87032369|2003|AUDI|A4 1.8T|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|10023.85|1202.86|
ESPANA|SANTO TOMAS DE CASTILLA|23/10/2015| 87032363|2016|AUDI|Q3|1984|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|208062.47|24967.5|
ALEMANIA REP. FED.|SANTO TOMAS DE CASTILLA|23/10/2015| 87032379|2016|AUDI|A8|2995|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|414646.22|49757.55|
ALEMANIA REP. FED.|TECUN UMAN|21/10/2015| 87032369|2006|AUDI|A4 2.0T|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|26685.68|3202.28|
ESPANA|SANTO TOMAS DE CASTILLA|23/10/2015| 87032363|2016|AUDI|Q3|1984|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|208062.47|24967.5|
SLOVAKIA|SANTO TOMAS DE CASTILLA|23/10/2015| 87033380|2016|AUDI|Q7|2967|LIVIANO|CAMIONETA|OCASIONAL|DIESEL|7|5|0|333475.95|40017.11|
ALEMANIA REP. FED.|SANTO TOMAS DE CASTILLA|23/10/2015| 87032363|2016|AUDI|Q5|1984|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|203390.64|24406.88|
ALEMANIA REP. FED.|SANTO TOMAS DE CASTILLA|23/10/2015| 87032363|2016|AUDI|Q5|1984|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|210020.57|25202.47|
ALEMANIA REP. FED.|SANTO TOMAS DE CASTILLA|23/10/2015| 87032363|2016|AUDI|Q5|1984|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|202550.38|24306.05|
ALEMANIA REP. FED.|SANTO TOMAS DE CASTILLA|23/10/2015| 87032363|2016|AUDI|Q5|1984|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|202550.38|24306.05|
ALEMANIA REP. FED.|SANTO TOMAS DE CASTILLA|23/10/2015| 87032363|2016|AUDI|Q5|1984|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|202550.38|24306.05|
SLOVAKIA|SANTO TOMAS DE CASTILLA|23/10/2015| 87033380|2016|AUDI|Q7|2967|LIVIANO|CAMIONETA|OCASIONAL|DIESEL|7|5|0|337800.79|40536.09|
SLOVAKIA|SANTO TOMAS DE CASTILLA|23/10/2015| 87033380|2016|AUDI|Q7|2967|LIVIANO|CAMIONETA|OCASIONAL|DIESEL|7|5|0|337800.79|40536.09|
ESPANA|SANTO TOMAS DE CASTILLA|23/10/2015| 87032363|2016|AUDI|Q3|1984|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|214831.15|25779.74|
SLOVAKIA|SANTO TOMAS DE CASTILLA|23/10/2015| 87033380|2016|AUDI|Q7|2967|LIVIANO|CAMIONETA|OCASIONAL|DIESEL|7|5|0|334932.95|40191.95|
SLOVAKIA|SANTO TOMAS DE CASTILLA|23/10/2015| 87033380|2016|AUDI|Q7|2967|LIVIANO|CAMIONETA|OCASIONAL|DIESEL|7|5|0|333475.95|40017.11|
ALEMANIA REP. FED.|SANTO TOMAS DE CASTILLA|23/10/2015| 87032363|2016|AUDI|Q5|1984|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|202550.38|24306.05|
ALEMANIA REP. FED.|SANTO TOMAS DE CASTILLA|23/10/2015| 87032363|2016|AUDI|Q5|1984|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|202550.38|24306.05|
ALEMANIA REP. FED.|SANTO TOMAS DE CASTILLA|23/10/2015| 87032363|2016|AUDI|Q5|1984|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|202550.38|24306.05|
ALEMANIA REP. FED.|SANTO TOMAS DE CASTILLA|23/10/2015| 87032363|2016|AUDI|Q5|1984|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|202550.38|24306.05|
ALEMANIA REP. FED.|SANTO TOMAS DE CASTILLA|23/10/2015| 87032363|2016|AUDI|Q5|1984|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|206366.44|24763.97|
ALEMANIA REP. FED.|G4, ALSERSA|30/10/2015| 87032369|2008|AUDI|A4 2.0T|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|13621.66|1634.6|
HUNGRIA|SANTO TOMAS DE CASTILLA|23/10/2015| 87032369|2016|AUDI|TT|1984|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|4|2|0|309369.22|37124.31|
HUNGRIA|SANTO TOMAS DE CASTILLA|23/10/2015| 87032259|2016|AUDI|A3|1197|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|147838.08|17740.57|
HUNGRIA|SANTO TOMAS DE CASTILLA|23/10/2015| 87032259|2016|AUDI|A3|1197|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|147838.08|17740.57|
HUNGRIA|SANTO TOMAS DE CASTILLA|23/10/2015| 87032369|2016|AUDI|A3|1798|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|187324.69|22478.96|
ALEMANIA REP. FED.|SANTO TOMAS DE CASTILLA|23/10/2015| 87032369|2016|AUDI|A3|1798|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|5|0|188573.52|22628.82|
ALEMANIA REP. FED.|TECUN UMAN|21/10/2015| 87032369|2008|AUDI|A4 CABRIOLET 2.0T|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|4|2|0|29584.3|3550.12|
ESTADOS UNIDOS|PUERTO BARRIOS|16/10/2015| 87032369|2014|BMW|X1 XDRIVE 28I|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|66954.72|8034.57|
ALEMANIA REP. FED.|TECUN UMAN|19/10/2015| 87115090|2009|BMW|ADVENTURE R1200GS|1170|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|64916.74|7790.01|
ESTADOS UNIDOS|PUERTO BARRIOS|14/10/2015| 87032379|2007|BMW|328XI|3000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|29669.81|3560.38|
ESTADOS UNIDOS|EL CARMEN|12/10/2015| 87032379|2006|BMW|X5 4X4 3.0i|3000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|19679.48|2361.54|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|13/10/2015| 87032379|2011|BMW|335I|3000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|82004.24|9840.51|
ALEMANIA REP. FED.|SANTO TOMAS DE CASTILLA|16/10/2015| 87032379|2004|BMW|325I|2500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|11293.2|1355.18|
ALEMANIA REP. FED.|EL CARMEN|18/10/2015| 87032379|2008|BMW|335I|3000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|2|0|31634.75|3796.17|
ESTADOS UNIDOS|PUERTO BARRIOS|19/10/2015| 87032379|2004|BMW|325I|2500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|12905.25|1548.63|
ESTADOS UNIDOS|PUERTO BARRIOS|19/10/2015| 87032379|2015|BMW|XDRIVE 35I X5 4X4|3000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|84392.52|10127.1|
ESTADOS UNIDOS|PUERTO BARRIOS|19/10/2015| 87032379|2006|BMW|330I|3000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|25896.21|3107.55|
ESTADOS UNIDOS|PUERTO BARRIOS|19/10/2015| 87032379|2006|BMW|X5 3.0I 4X4|3000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|29190.7|3502.88|
ESTADOS UNIDOS|PUERTO BARRIOS|14/10/2015| 87032379|2002|BMW|325I|2500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|9992.19|1199.06|
ESTADOS UNIDOS|PUERTO BARRIOS|17/10/2015| 87032379|2006|BMW|X3 3.0i 4X4|3000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|25896.21|3107.55|
ESTADOS UNIDOS|TECUN UMAN|15/10/2015| 87032379|2000|BMW|328I|2800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|15178.68|1821.44|
ESTADOS UNIDOS|PUERTO BARRIOS|15/10/2015| 87032379|2005|BMW|325I|2500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|16581.56|1989.79|
ESTADOS UNIDOS|PUERTO BARRIOS|17/10/2015| 87032379|2004|BMW|X3 2.5I 4X4|2500|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|17912.82|2149.54|
ALEMANIA REP. FED.|TECUN UMAN|13/10/2015| 87032379|2005|BMW|X3 2.5i AWD|2500|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|15796.38|1895.57|
ALEMANIA REP. FED.|PUERTO BARRIOS|13/10/2015| 87115090|2016|BMW|S 1000 XR|999|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|116665.17|13999.82|
ALEMANIA REP. FED.|PUERTO BARRIOS|13/10/2015| 87114090|2016|BMW|G 650 GS|652|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|50879.33|6105.52|
ALEMANIA REP. FED.|PUERTO BARRIOS|13/10/2015| 87114090|2016|BMW|F 700 GS|798|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|69170.2|8300.42|
ALEMANIA REP. FED.|PUERTO BARRIOS|13/10/2015| 87115090|2016|BMW|R NINET|1170|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|98201.31|11784.16|
ALEMANIA REP. FED.|PUERTO BARRIOS|13/10/2015| 87115090|2016|BMW|S1000RR|999|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|123412.86|14809.54|
ALEMANIA REP. FED.|PUERTO BARRIOS|13/10/2015| 87115090|2016|BMW|S 1000 XR|999|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|116665.17|13999.82|
ALEMANIA REP. FED.|PUERTO BARRIOS|13/10/2015| 87115090|2016|BMW|S 1000 XR|999|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|116665.17|13999.82|
ESTADOS UNIDOS|CENTRAL DE GUATEMALA|13/10/2015| 87033390|2016|BMW|X6  XDRIVE 30D|2993|LIVIANO|CAMIONETA|OCASIONAL|DIESEL|5|5|0|433660.32|52039.24|
ALEMANIA REP. FED.|TECUN UMAN|12/10/2015| 87032379|2007|BMW|328i|3000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|41677.81|5001.34|
ESTADOS UNIDOS|CENTRAL DE GUATEMALA|14/10/2015| 87033269|2016|BMW|X3  XDRIVE20D|1995|LIVIANO|CAMIONETA|OCASIONAL|DIESEL|5|5|0|256527.01|30783.24|
ALEMANIA REP. FED.|SANTO TOMAS DE CASTILLA|08/10/2015| 87032379|2006|BMW|X3 4X4|3000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|41217.16|4946.06|
MEXICO|EXPRESS AEREO|14/10/2015| 87032369|2014|BMW|118iA|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|3|0|144052.04|17286.24|
ESTADOS UNIDOS|CENTRAL DE GUATEMALA|13/10/2015| 87033390|2015|BMW|X5 XDRIVE30D|2993|LIVIANO|CAMIONETA|OCASIONAL|DIESEL|5|5|0|404760.89|48571.31|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|16/10/2015| 87032369|2015|BMW|328I|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|102992.71|12359.13|
ALEMANIA REP. FED.|G1, INTEGRADA|12/10/2015| 87032379|2006|BMW|325I|3000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|27395.84|3287.5|
ESTADOS UNIDOS|PUERTO BARRIOS|19/10/2015| 87032379|2002|BMW|330I|3000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|10189.93|1222.79|
ESTADOS UNIDOS|PUERTO BARRIOS|16/10/2015| 87032379|2004|BMW|X3 2.5i 4X4|2500|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|20479.46|2457.54|
ESTADOS UNIDOS|PUERTO BARRIOS|19/10/2015| 87032379|2003|BMW|325i|2500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|14268.53|1712.22|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|13/10/2015| 87032369|2014|BMW|328D|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|126538.38|15184.61|
ALEMANIA REP. FED.|CENTRAL DE GUATEMALA|13/10/2015| 87032369|2015|BMW|316I|1598|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|193722.59|23246.71|
ESTADOS UNIDOS|PUERTO BARRIOS|10/10/2015| 87032379|2006|BMW|325I|3000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|26551.56|3186.19|
ESTADOS UNIDOS|PUERTO BARRIOS|16/10/2015| 87032379|2000|BMW|328CI|2800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|2|0|9599.98|1152|
ALEMANIA REP. FED.|TECUN UMAN|08/10/2015| 87032379|2006|BMW|X3 3.0I|3000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|27341.99|3281.04|
ESTADOS UNIDOS|PUERTO BARRIOS|17/10/2015| 87032379|2006|BMW|330I|3000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|26302.27|3156.27|
ALEMANIA REP. FED.|PUERTO BARRIOS|12/10/2015| 87032379|2006|BMW|325XI|3000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|23418.82|2810.26|
ESTADOS UNIDOS|PUERTO BARRIOS|17/10/2015| 87032379|2004|BMW|X3 3.0I AWD|3000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|22586.4|2710.37|
ALEMANIA REP. FED.|CENTRAL DE GUATEMALA|15/10/2015| 87032369|2015|BMW|320I|1997|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|212284.79|25474.17|
ESTADOS UNIDOS|PUERTO BARRIOS|15/10/2015| 87032379|2004|BMW|330CI|3000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|4|2|0|18130.09|2175.61|
ESTADOS UNIDOS|PUERTO BARRIOS|15/10/2015| 87032379|2006|BMW|325I|3000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|29736.41|3568.37|
ESTADOS UNIDOS|PUERTO BARRIOS|15/10/2015| 87032379|2006|BMW|X3 3.0I|3000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|22599.37|2711.92|
ESTADOS UNIDOS|CENTRAL DE GUATEMALA|13/10/2015| 87032369|2016|BMW|X3 SDRIVE20I|1997|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|237624.8|28514.98|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|16/10/2015| 87032379|2003|BMW|325I|2500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|17928.14|2151.38|
ESTADOS UNIDOS|PUERTO BARRIOS|14/10/2015| 87032379|2008|BMW|328XI|3000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|25559.44|3067.13|
ALEMANIA REP. FED.|PUERTO BARRIOS|19/10/2015| 87032379|2015|BMW|535I|3000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|4|4|0|203833.96|24460.08|
ALEMANIA REP. FED.|CENTRAL DE GUATEMALA|13/10/2015| 87032369|2016|BMW|320I|1998|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|201640.45|24196.85|
ALEMANIA REP. FED.|CENTRAL DE GUATEMALA|13/10/2015| 87032379|2016|BMW|M4 COUPE|2979|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|4|2|0|458124.62|54974.95|
ESTADOS UNIDOS|PUERTO BARRIOS|13/10/2015| 87032379|2006|BMW|325I|3000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|21284.44|2554.13|
ALEMANIA REP. FED.|SANTO TOMAS DE CASTILLA|09/10/2015| 87032379|2000|BMW|323I|2500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|12461.88|1495.43|
ALEMANIA REP. FED.|EL CARMEN|17/10/2015| 87032379|2005|BMW|X3 3.0I 4WD|3000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|25465.24|3055.83|
ALEMANIA REP. FED.|TECUN UMAN|19/10/2015| 87032369|1995|BMW|318IC|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|4|2|0|10033.16|1203.98|
ALEMANIA REP. FED.|SANTO TOMAS DE CASTILLA|08/10/2015| 87032379|2006|BMW|X3 4X4|3000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|45698.2|5483.78|
ESTADOS UNIDOS|TECUN UMAN|29/10/2015| 87032379|2007|BMW|X5 3.0Si AWD|3000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|7|4|0|55866.48|6703.98|
