Pais de Proveniencia|Aduana de Ingreso| Fecha de la Poliza|Partida Arancelaria|Modelo del Vehiculo|Marca|Linea|Centimetros Cubicos|Distintivo|Tipo de Vehiculo|Tipo de Importador|Tipo Combustible|Asientos|Puertas|Tonelaje|Valor CIF|Impuesto
JAPON|SANTO TOMAS DE CASTILLA|09/11/2015| 87032379|2004|ACURA|TSX|2400|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|37433.02|4491.96|
CANADA|TECUN UMAN|20/11/2015| 87032490|2001|ACURA|MDX TOURING 4X4|3500|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|7|4|0|26612.6|3193.51|
JAPON|PUERTO BARRIOS|21/11/2015| 87032369|1994|ACURA|INTEGRA|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|2|0|10843.87|1301.26|
JAPON|TECUN UMAN|24/11/2015| 87032490|1996|ACURA|SLX 4WD|3200|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|12822.1|1538.65|
ESTADOS UNIDOS|EL CARMEN|26/11/2015| 87032379|1998|ACURA|3.0 CL|3000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|2|0|16032.94|1923.95|
ESTADOS UNIDOS|PUERTO BARRIOS|10/11/2015| 87032369|2002|ACURA|RSX|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|2|0|10586.67|1270.4|
JAPON|TECUN UMAN|17/11/2015| 87032369|2000|ACURA|INTEGRA LS|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|2|0|10579.26|1269.51|
ESTADOS UNIDOS|TECUN UMAN|16/11/2015| 87032490|2005|ACURA|TL|3200|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|29702.95|3564.35|
ALEMANIA REP. FED.|CENTRAL DE GUATEMALA|24/11/2015| 87033269|2016|AUDI|Q5|1968|LIVIANO|CAMIONETA|OCASIONAL|DIESEL|5|5|0|239867.87|28784.14|
ALEMANIA REP. FED.|CENTRAL DE GUATEMALA|01/12/2015| 87032369|2016|AUDI|Q5|1984|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|212755.93|25530.71|
ALEMANIA REP. FED.|CENTRAL DE GUATEMALA|18/11/2015| 87032369|2016|AUDI|Q5|1984|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|213294.62|25595.35|
ESTADOS UNIDOS|PUERTO BARRIOS|21/11/2015| 87032490|2007|AUDI|Q7 3.6 QUATTRO|3600|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|7|4|0|50036.28|6004.35|
ALEMANIA REP. FED.|CENTRAL DE GUATEMALA|03/12/2015| 87033269|2016|AUDI|Q5|1968|LIVIANO|CAMIONETA|OCASIONAL|DIESEL|5|5|0|240143.34|28817.2|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|04/12/2015| 87032369|2001|AUDI|TT QUATTRO|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|4|2|0|14825.45|1779.05|
ALEMANIA REP. FED.|CENTRAL DE GUATEMALA|23/11/2015| 87033269|2016|AUDI|Q5|1968|LIVIANO|CAMIONETA|OCASIONAL|DIESEL|5|5|0|209823.56|25178.83|
ALEMANIA REP. FED.|PUERTO BARRIOS|30/11/2015| 87032369|2006|AUDI|A3|2000|LIVIANO|CAMIONETILLA|OCASIONAL|GASOLINA|5|4|0|22532.41|2703.89|
ALEMANIA REP. FED.|EL CARMEN|11/11/2015| 87032369|2006|AUDI|A4|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|14026.22|1683.15|
ALEMANIA REP. FED.|TECUN UMAN|06/12/2015| 87032490|2007|AUDI|Q7 4.2 QUATTRO|4200|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|7|4|0|51714.03|6205.68|
ALEMANIA REP. FED.|G1, INTEGRADA|19/11/2015| 87032369|2012|AUDI|Q5 PREMIUM PLUS|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|85488.99|10258.68|
HUNGRIA|SANTO TOMAS DE CASTILLA|04/12/2015| 87032259|2016|AUDI|A3|1197|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|156403.01|18768.36|
HUNGRIA|SANTO TOMAS DE CASTILLA|04/12/2015| 87032259|2016|AUDI|A3|1197|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|146530.76|17583.69|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|17/11/2015| 87032369|2006|AUDI|A4 QUATTRO|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|15092.46|1811.1|
ALEMANIA REP. FED.|TECUN UMAN|17/11/2015| 87032369|2005|AUDI|A4 1.8T QUATTRO|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|15923.23|1910.79|
ALEMANIA REP. FED.|SANTO TOMAS DE CASTILLA|05/12/2015| 87032369|2011|AUDI|A4 2.0T|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|41706.09|5004.73|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|10/11/2015| 87032369|2012|AUDI|Q5|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|69158.57|8299.03|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|26/11/2015| 87032369|2000|AUDI|A4 1.8T|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|9673.08|1160.77|
ALEMANIA REP. FED.|TECUN UMAN|27/11/2015| 87032490|2007|AUDI|Q7 4X4|4200|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|7|5|0|53687.87|6442.54|
ALEMANIA REP. FED.|TECUN UMAN|24/11/2015| 87032490|2009|AUDI|A5 QUATTRO|3200|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|4|2|0|40526.98|4863.24|
ALEMANIA REP. FED.|EL CARMEN|17/11/2015| 87032369|2002|AUDI|A4|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|15146.01|1817.52|
ESPANA|CENTRAL DE GUATEMALA|17/11/2015| 87032269|2016|AUDI|Q3|1395|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|175797.52|21095.7|
ESTADOS UNIDOS|PUERTO BARRIOS|19/11/2015| 87032369|2008|AUDI|A3|2000|LIVIANO|CAMIONETILLA|OCASIONAL|GASOLINA|5|4|0|25078.88|3009.47|
ESTADOS UNIDOS|PUERTO BARRIOS|17/11/2015| 87032369|2008|AUDI|A4 2.0T QUATTRO S LINE|1984|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|35799.8|4295.98|
ESPANA|CENTRAL DE GUATEMALA|18/11/2015| 87032269|2016|AUDI|Q3|1395|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|175077.02|21009.24|
ALEMANIA REP. FED.|G8, CENTRALSA|12/11/2015| 87032379|2003|AUDI|ALLROAD QUATTRO|2700|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|11328.43|1359.41|
ALEMANIA REP. FED.|TECUN UMAN|07/12/2015| 87032369|2003|AUDI|A4 1.8T QUATTRO|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|22054.65|2646.56|
ESPANA|CENTRAL DE GUATEMALA|23/11/2015| 87032269|2016|AUDI|Q3|1395|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|174884.89|20986.19|
ALEMANIA REP. FED.|CENTRAL DE GUATEMALA|23/11/2015| 87033269|2016|AUDI|Q5|1968|LIVIANO|CAMIONETA|OCASIONAL|DIESEL|5|5|0|239345.11|28721.41|
ALEMANIA REP. FED.|CENTRAL DE GUATEMALA|01/12/2015| 87032369|2016|AUDI|Q5|1984|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|212755.93|25530.71|
ALEMANIA REP. FED.|CENTRAL DE GUATEMALA|01/12/2015| 87032369|2016|AUDI|Q5|1984|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|212733.75|25528.05|
SLOVAKIA|CENTRAL DE GUATEMALA|17/11/2015| 87033380|2016|AUDI|Q7|2967|LIVIANO|CAMIONETA|OCASIONAL|DIESEL|7|5|0|348707.27|41844.87|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|13/11/2015| 87032369|2006|AUDI|A4 2.0T|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|21894.44|2627.33|
ESTADOS UNIDOS|PUERTO BARRIOS|26/11/2015| 87032369|2006|AUDI|A4 2.0T QUATTRO|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|17608.2|2112.98|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|26/11/2015| 87032369|2004|AUDI|A4 1.8T|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|17196.4|2063.57|
ALEMANIA REP. FED.|CENTRAL DE GUATEMALA|01/12/2015| 87032369|2016|AUDI|Q5|1984|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|233506.2|28020.74|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|26/11/2015| 87032369|2003|AUDI|A4 1.8T|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|13024.39|1562.93|
ESTADOS UNIDOS|PUERTO BARRIOS|27/11/2015| 87032369|2004|AUDI|A4 1.8T QUATTRO|1781|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|9673.08|1160.77|
ESPANA|CENTRAL DE GUATEMALA|13/11/2015| 87032269|2016|AUDI|Q3|1395|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|175308.9|21037.07|
ALEMANIA REP. FED.|PUERTO BARRIOS|13/11/2015| 87032369|2012|AUDI|A4 QUATTRO|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|64528.68|7743.44|
ESPANA|SANTO TOMAS DE CASTILLA|04/12/2015| 87032363|2016|AUDI|Q3|1984|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|212931.42|25551.77|
ESPANA|SANTO TOMAS DE CASTILLA|04/12/2015| 87032363|2016|AUDI|Q3|1984|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|206222.6|24746.71|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|07/12/2015| 87032369|2014|AUDI|A4 2.0T QUATTRO|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|52840.4|6340.85|
HUNGRIA|CENTRAL DE GUATEMALA|17/11/2015| 87032369|2016|AUDI|A3|1798|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|186985.58|22438.27|
ALEMANIA REP. FED.|CENTRAL DE GUATEMALA|01/12/2015| 87033269|2016|AUDI|Q5|1968|LIVIANO|CAMIONETA|OCASIONAL|DIESEL|5|5|0|209544.33|25145.32|
HUNGRIA|SANTO TOMAS DE CASTILLA|04/12/2015| 87032259|2016|AUDI|A3|1197|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|156403.01|18768.36|
HUNGRIA|SANTO TOMAS DE CASTILLA|04/12/2015| 87032259|2016|AUDI|A3|1197|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|146530.76|17583.69|
HUNGRIA|SANTO TOMAS DE CASTILLA|04/12/2015| 87032259|2016|AUDI|A3|1197|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|146530.76|17583.69|
ALEMANIA REP. FED.|PUERTO BARRIOS|17/11/2015| 87032369|2007|AUDI|A4 2.0T QUATTRO|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|36794.1|4415.29|
ALEMANIA REP. FED.|CENTRAL DE GUATEMALA|23/11/2015| 87032369|2016|AUDI|Q5|1984|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|212755.93|25530.71|
ALEMANIA REP. FED.|CENTRAL DE GUATEMALA|23/11/2015| 87032369|2016|AUDI|Q5|1984|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|212755.93|25530.71|
SLOVAKIA|SANTO TOMAS DE CASTILLA|04/12/2015| 87033380|2016|AUDI|Q7|2967|LIVIANO|CAMIONETA|OCASIONAL|DIESEL|7|5|0|328250.05|39390.01|
SLOVAKIA|SANTO TOMAS DE CASTILLA|04/12/2015| 87032364|2016|AUDI|Q7|1984|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|7|5|0|308574.36|37028.92|
SLOVAKIA|SANTO TOMAS DE CASTILLA|04/12/2015| 87033380|2016|AUDI|Q7|2967|LIVIANO|CAMIONETA|OCASIONAL|DIESEL|7|5|0|329694.16|39563.3|
HUNGRIA|TECUN UMAN|11/11/2015| 87032369|2008|AUDI|TT|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|4|2|0|34329.96|4119.6|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|11/11/2015| 87032369|2007|AUDI|A4 2.0T|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|23170.09|2780.41|
ESTADOS UNIDOS|PUERTO BARRIOS|16/11/2015| 87032369|2003|AUDI|A4 1 8T QUATTRO|1800|LIVIANO|CAMIONETILLA|OCASIONAL|GASOLINA|5|4|0|7025.27|843.03|
ALEMANIA REP. FED.|PUERTO BARRIOS|23/11/2015| 87032369|2011|AUDI|Q5 2.0T QUATTRO|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|90036.74|10804.41|
ESTADOS UNIDOS|PUERTO BARRIOS|18/11/2015| 87032369|2003|AUDI|QUATTRO A4 1.8T|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|10651.71|1278.21|
SLOVAKIA|SANTO TOMAS DE CASTILLA|04/12/2015| 87032364|2016|AUDI|Q7|1984|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|7|5|0|308574.36|37028.92|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|21/11/2015| 87032369|2008|AUDI|A4|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|30474.49|3656.94|
ALEMANIA REP. FED.|CENTRAL DE GUATEMALA|18/11/2015| 87032379|2016|AUDI|A5|2995|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|2|0|344463.31|41335.6|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|19/11/2015| 87032369|2003|AUDI|A4 1.8T|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|10650.88|1278.11|
ESTADOS UNIDOS|PUERTO BARRIOS|16/11/2015| 87032379|2004|AUDI|A6 3.0 QUATTRO|3000|LIVIANO|CAMIONETILLA|OCASIONAL|GASOLINA|5|4|0|23570.62|2828.47|
ALEMANIA REP. FED.|CENTRAL DE GUATEMALA|24/11/2015| 87033269|2016|AUDI|Q5|1968|LIVIANO|CAMIONETA|OCASIONAL|DIESEL|5|5|0|233119.01|27974.28|
ALEMANIA REP. FED.|EL CARMEN|03/12/2015| 87032369|2005|AUDI|A4 2.0T QUATTRO|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|35066.42|4207.97|
ALEMANIA REP. FED.|PUERTO BARRIOS|10/11/2015| 87032369|2015|AUDI|Q5|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|165917.24|19910.07|
SLOVAKIA|SANTO TOMAS DE CASTILLA|04/12/2015| 87032364|2016|AUDI|Q7|1984|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|7|5|0|310018.48|37202.22|
SLOVAKIA|SANTO TOMAS DE CASTILLA|04/12/2015| 87032364|2016|AUDI|Q7|1984|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|7|5|0|311157.02|37338.84|
ESTADOS UNIDOS|PUERTO BARRIOS|26/11/2015| 87032369|2008|AUDI|A4 2.0T QUATTRO|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|13313.82|1597.66|
ESTADOS UNIDOS|PUERTO BARRIOS|13/11/2015| 87032369|2001|AUDI|A4 1.8T QUATTRO|1781|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|7219.04|866.28|
ESTADOS UNIDOS|PUERTO BARRIOS|13/11/2015| 87032369|2002|AUDI|A4 1.8T QUATTRO|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|15417.98|1850.16|
ITALIA|EL CARMEN|21/11/2015| 87114090|2009|APRILIA|SHIVER 750 SL|750|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|15332.84|1839.94|
ITALIA|TECUN UMAN|04/12/2015| 87111090|2009|APRILIA|SR50 FACTORY|50|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|5365.93|643.91|
ITALIA|PUERTO BARRIOS|03/12/2015| 87113090|2016|APRILIA|SR MAX 300|278|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|29974.61|3596.95|
ESTADOS UNIDOS|TECUN UMAN|19/11/2015| 87012000|1980|AM GENERAL|M920|14000|PESADO|CABEZAL|OCASIONAL|DIESEL|2|2|15|48322.72|5798.73|
ESTADOS UNIDOS|PUERTO BARRIOS|21/11/2015| 87032369|1994|BMW|318IS|1796|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|2|0|7417.88|890.15|
ALEMANIA REP. FED.|SANTO TOMAS DE CASTILLA|03/12/2015| 87032379|2006|BMW|325I|3000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|25097.45|3011.69|
ESTADOS UNIDOS|CENTRAL DE GUATEMALA|03/12/2015| 87033390|2015|BMW|X5 XDRIVE30D|2993|LIVIANO|CAMIONETA|OCASIONAL|DIESEL|5|5|0|324574.39|38948.93|
ALEMANIA REP. FED.|TECUN UMAN|23/11/2015| 87032379|2007|BMW|328i|3000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|15776.38|1893.17|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|03/12/2015| 87032379|2008|BMW|335I|3000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|28598|3431.76|
ALEMANIA REP. FED.|EL CARMEN|23/11/2015| 87032379|2006|BMW|X3 3.0i AWD|3000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|31224.14|3746.9|
ALEMANIA REP. FED.|PUERTO BARRIOS|23/11/2015| 87032379|2007|BMW|530 XI|3000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|22379.34|2685.52|
ESTADOS UNIDOS|CENTRAL DE GUATEMALA|04/12/2015| 87033390|2016|BMW|X5 XDRIVE30D|2993|LIVIANO|CAMIONETA|OCASIONAL|DIESEL|5|5|0|408566.07|49027.93|
ALEMANIA REP. FED.|TECUN UMAN|06/12/2015| 87032379|2007|BMW|X3 3.0 Si|3000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|30122.75|3614.73|
ALEMANIA REP. FED.|EL CARMEN|06/12/2015| 87032379|2007|BMW|335i|3000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|33334.43|4000.13|
ALEMANIA REP. FED.|CENTRAL DE GUATEMALA|03/12/2015| 87033269|2016|BMW|X1 SDRIVE18D|1995|LIVIANO|CAMIONETA|OCASIONAL|DIESEL|5|5|0|213910.65|25669.28|
ALEMANIA REP. FED.|G8, CENTRALSA|11/11/2015| 87039000|2003|BMW|745LI|4400|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|23797.33|2855.68|
ALEMANIA REP. FED.|CENTRAL DE GUATEMALA|09/11/2015| 87032369|2016|BMW|120I|1598|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|5|0|158049.43|18965.93|
ALEMANIA REP. FED.|CENTRAL DE GUATEMALA|09/11/2015| 87032379|2016|BMW|M4 COUPE|2979|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|4|2|0|469998.22|56399.79|
ESTADOS UNIDOS|PUERTO BARRIOS|13/11/2015| 87032379|2006|BMW|330I|3000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|21304.98|2556.6|
ESTADOS UNIDOS|TECUN UMAN|01/12/2015| 87032379|2008|BMW|X5 3.0 SI 4X4|3000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|89687.74|10762.53|
ALEMANIA REP. FED.|TECUN UMAN|07/12/2015| 87032379|2004|BMW|X3 2.5 4X4|2500|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|22625.42|2715.05|
ALEMANIA REP. FED.|TECUN UMAN|07/12/2015| 87032379|2001|BMW|330i|3000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|16050.12|1926.01|
ESTADOS UNIDOS|TECUN UMAN|18/11/2015| 87032379|2011|BMW|X3 XDRIVE 28I|3000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|63795.58|7655.47|
ESTADOS UNIDOS|PUERTO BARRIOS|14/11/2015| 87032379|2008|BMW|328XI|3000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|18832.28|2259.87|
ESTADOS UNIDOS|PUERTO BARRIOS|16/11/2015| 87032379|2011|BMW|335I|3000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|78747.31|9449.68|
ALEMANIA REP. FED.|TECUN UMAN|17/11/2015| 87032379|2006|BMW|330i|3000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|19629.43|2355.53|
ALEMANIA REP. FED.|G8, CENTRALSA|19/11/2015| 87032379|2002|BMW|325I|2500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|12262.15|1471.46|
ESTADOS UNIDOS|PUERTO BARRIOS|17/11/2015| 87032379|2007|BMW|X3 3.0 Si 4X4|3000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|42378.23|5085.39|
ESTADOS UNIDOS|PUERTO BARRIOS|18/11/2015| 87032379|2003|BMW|325i|2500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|14824.73|1778.97|
ALEMANIA REP. FED.|PUERTO QUETZAL|12/11/2015| 87032379|2004|BMW|X3|3000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|20031.16|2403.74|
ESTADOS UNIDOS|PUERTO BARRIOS|26/11/2015| 87032379|2002|BMW|330I|3000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|12148.48|1457.82|
ESTADOS UNIDOS|PUERTO BARRIOS|26/11/2015| 87032379|2008|BMW|328XI|3000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|19803.16|2376.38|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|23/11/2015| 87032379|1999|BMW|323I|2500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|12068.04|1448.16|
ESTADOS UNIDOS|CENTRAL DE GUATEMALA|03/12/2015| 87033390|2016|BMW|X5 XDRIVE30D|2993|LIVIANO|CAMIONETA|OCASIONAL|DIESEL|5|5|0|402963.42|48355.61|
ESTADOS UNIDOS|PUERTO BARRIOS|01/12/2015| 87032379|2009|BMW|X5 XDRIVE 3.5D 4X4|3000|LIVIANO|CAMIONETA|OCASIONAL|DIESEL|5|4|0|78665.85|9439.9|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|13/11/2015| 87032490|2015|BMW|335I|3000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|1.6|174595.48|20951.46|
ALEMANIA REP. FED.|PUERTO BARRIOS|17/11/2015| 87032490|2005|BMW|745I|4400|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|34667.18|4160.06|
ESTADOS UNIDOS|G8, CENTRALSA|18/11/2015| 87032379|2011|BMW|Z4 SDRIVE35I|3500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|2|2|0|83976.21|10077.15|
ESTADOS UNIDOS|PUERTO BARRIOS|04/12/2015| 87032379|2004|BMW|325xi|2500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|16286.68|1954.4|
ALEMANIA REP. FED.|TECUN UMAN|05/12/2015| 87032379|2007|BMW|328I|3000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|30632.67|3675.92|
ESTADOS UNIDOS|PUERTO BARRIOS|12/11/2015| 87032379|2007|BMW|328I|3000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|20682.27|2481.87|
ESTADOS UNIDOS|PUERTO BARRIOS|09/11/2015| 87032379|2009|BMW|328I|3000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|34027.23|4083.27|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|07/12/2015| 87032379|2003|BMW|325I|2500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|17032.52|2043.9|
