Pais de Proveniencia|Aduana de Ingreso| Fecha de la Poliza|Partida Arancelaria|Modelo del Vehiculo|Marca|Linea|Centimetros Cubicos|Distintivo|Tipo de Vehiculo|Tipo de Importador|Tipo Combustible|Asientos|Puertas|Tonelaje|Valor CIF|Impuesto
ESTADOS UNIDOS|EXPRESS AEREO|22/07/2014| 87032379|2001|SUBARU|LEGACY L AWD|2500|LIVIANO|CAMIONETILLA|OCASIONAL|GASOLINA|5|4|0|12457.19|1494.86|
JAPON|EXPRESS AEREO|22/07/2014| 87032379|2003|SUBARU|AWD FORESTER 25X|2500|LIVIANO|CAMIONETILLA|OCASIONAL|GASOLINA|5|4|0|13245.62|1589.47|
ESTADOS UNIDOS|PUERTO QUETZAL|08/07/2014| 87032490|2005|TOYOTA|SIENNA|3300|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|8|5|0|35895.93|4307.51|
INDIA|CENTRAL DE GUATEMALA|05/08/2014| 87032369|2014|VOLKSWAGEN|POLO NB|1600|LIVIANO|AUTOMOVIL|DISTRIBUIDOR|GASOLINA|5|4|0|81619.02|9794.28|
INDIA|PUERTO QUETZAL|05/08/2014| 87112020|2015|BAJAJ|AUTORIKSHA RE COMPACT 4S|200|LIVIANO|TRIMOTO|OCASIONAL|GASOLINA|4|0|0|1563200.53|187584.06|
INDIA|PUERTO QUETZAL|05/08/2014| 87112020|2015|BAJAJ|AUTORIKSHA RE COMPACT 4S|200|LIVIANO|TRIMOTO|OCASIONAL|GASOLINA|4|0|0|1563200.53|187584.06|
INDIA|PUERTO QUETZAL|05/08/2014| 87112020|2015|BAJAJ|AUTORIKSHA RE COMPACT 4S|200|LIVIANO|TRIMOTO|OCASIONAL|GASOLINA|4|0|0|1563200.53|187584.06|
INDIA|PUERTO QUETZAL|05/08/2014| 87112020|2015|BAJAJ|AUTORIKSHA RE COMPACT 4S|200|LIVIANO|TRIMOTO|OCASIONAL|GASOLINA|4|0|0|1563200.53|187584.06|
INDIA|PUERTO QUETZAL|05/08/2014| 87112020|2015|BAJAJ|AUTORIKSHA RE COMPACT 4S|200|LIVIANO|TRIMOTO|OCASIONAL|GASOLINA|4|0|0|1563200.53|187584.06|
INDIA|PUERTO QUETZAL|05/08/2014| 87112020|2015|BAJAJ|AUTORIKSHA RE COMPACT 4S|200|LIVIANO|TRIMOTO|OCASIONAL|GASOLINA|4|0|0|1563200.53|187584.06|
INDIA|PUERTO QUETZAL|05/08/2014| 87112020|2015|BAJAJ|AUTORIKSHA RE COMPACT 4S|200|LIVIANO|TRIMOTO|OCASIONAL|GASOLINA|4|0|0|1563200.53|187584.06|
INDIA|PUERTO QUETZAL|05/08/2014| 87112020|2015|BAJAJ|AUTORIKSHA RE COMPACT 4S|200|LIVIANO|TRIMOTO|OCASIONAL|GASOLINA|4|0|0|1563200.53|187584.06|
INDIA|PUERTO QUETZAL|05/08/2014| 87112020|2015|BAJAJ|AUTORIKSHA RE COMPACT 4S|200|LIVIANO|TRIMOTO|OCASIONAL|GASOLINA|4|0|0|1563200.53|187584.06|
INDIA|PUERTO QUETZAL|05/08/2014| 87112020|2015|BAJAJ|AUTORIKSHA RE COMPACT 4S|200|LIVIANO|TRIMOTO|OCASIONAL|GASOLINA|4|0|0|1563200.53|187584.06|
INDIA|PUERTO QUETZAL|05/08/2014| 87112020|2015|BAJAJ|AUTORIKSHA RE COMPACT 4S|200|LIVIANO|TRIMOTO|OCASIONAL|GASOLINA|4|0|0|1563200.53|187584.06|
INDIA|PUERTO QUETZAL|05/08/2014| 87112020|2015|BAJAJ|AUTORIKSHA RE COMPACT 4S|200|LIVIANO|TRIMOTO|OCASIONAL|GASOLINA|4|0|0|1563200.53|187584.06|
INDIA|PUERTO QUETZAL|05/08/2014| 87112020|2015|BAJAJ|AUTORIKSHA RE COMPACT 4S|200|LIVIANO|TRIMOTO|OCASIONAL|GASOLINA|4|0|0|1563200.53|187584.06|
INDIA|PUERTO QUETZAL|05/08/2014| 87112020|2015|BAJAJ|AUTORIKSHA RE COMPACT 4S|200|LIVIANO|TRIMOTO|OCASIONAL|GASOLINA|4|0|0|1563200.53|187584.06|
INDIA|PUERTO QUETZAL|05/08/2014| 87112020|2015|BAJAJ|AUTORIKSHA RE COMPACT 4S|200|LIVIANO|TRIMOTO|OCASIONAL|GASOLINA|4|0|0|1563200.53|187584.06|
INDIA|PUERTO QUETZAL|05/08/2014| 87112020|2015|BAJAJ|AUTORIKSHA RE COMPACT 4S|200|LIVIANO|TRIMOTO|OCASIONAL|GASOLINA|4|0|0|1563200.53|187584.06|
INDIA|PUERTO QUETZAL|05/08/2014| 87112020|2015|BAJAJ|AUTORIKSHA RE COMPACT 4S|200|LIVIANO|TRIMOTO|OCASIONAL|GASOLINA|4|0|0|1563200.53|187584.06|
INDIA|PUERTO QUETZAL|05/08/2014| 87112020|2015|BAJAJ|AUTORIKSHA RE COMPACT 4S|200|LIVIANO|TRIMOTO|OCASIONAL|GASOLINA|4|0|0|1563200.53|187584.06|
INDIA|PUERTO QUETZAL|05/08/2014| 87112020|2015|BAJAJ|AUTORIKSHA RE COMPACT 4S|200|LIVIANO|TRIMOTO|OCASIONAL|GASOLINA|4|0|0|1563200.53|187584.06|
INDIA|PUERTO QUETZAL|05/08/2014| 87112020|2015|BAJAJ|AUTORIKSHA RE COMPACT 4S|200|LIVIANO|TRIMOTO|OCASIONAL|GASOLINA|4|0|0|1563200.53|187584.06|
INDIA|PUERTO QUETZAL|05/08/2014| 87112020|2015|BAJAJ|AUTORIKSHA RE COMPACT 4S|200|LIVIANO|TRIMOTO|OCASIONAL|GASOLINA|4|0|0|1563200.53|187584.06|
INDIA|PUERTO QUETZAL|05/08/2014| 87112020|2015|BAJAJ|AUTORIKSHA RE COMPACT 4S|200|LIVIANO|TRIMOTO|OCASIONAL|GASOLINA|4|0|0|1563200.53|187584.06|
INDIA|PUERTO QUETZAL|05/08/2014| 87112020|2015|BAJAJ|AUTORIKSHA RE COMPACT 4S|200|LIVIANO|TRIMOTO|OCASIONAL|GASOLINA|4|0|0|1563200.53|187584.06|
INDIA|PUERTO QUETZAL|05/08/2014| 87112020|2015|BAJAJ|AUTORIKSHA RE COMPACT 4S|200|LIVIANO|TRIMOTO|OCASIONAL|GASOLINA|4|0|0|1563200.53|187584.06|
INDIA|PUERTO QUETZAL|05/08/2014| 87112020|2015|BAJAJ|AUTORIKSHA RE COMPACT 4S|200|LIVIANO|TRIMOTO|OCASIONAL|GASOLINA|4|0|0|1563200.53|187584.06|
INDIA|PUERTO QUETZAL|05/08/2014| 87112020|2015|BAJAJ|AUTORIKSHA RE COMPACT 4S|200|LIVIANO|TRIMOTO|OCASIONAL|GASOLINA|4|0|0|1563200.53|187584.06|
INDIA|PUERTO QUETZAL|05/08/2014| 87112020|2015|BAJAJ|AUTORIKSHA RE COMPACT 4S|200|LIVIANO|TRIMOTO|OCASIONAL|GASOLINA|4|0|0|1563200.53|187584.06|
INDIA|PUERTO QUETZAL|05/08/2014| 87112020|2015|BAJAJ|AUTORIKSHA RE COMPACT 4S|200|LIVIANO|TRIMOTO|OCASIONAL|GASOLINA|4|0|0|1563200.53|187584.06|
INDIA|PUERTO QUETZAL|05/08/2014| 87112020|2015|BAJAJ|AUTORIKSHA RE COMPACT 4S|200|LIVIANO|TRIMOTO|OCASIONAL|GASOLINA|4|0|0|1563200.53|187584.06|
INDIA|PUERTO QUETZAL|05/08/2014| 87112020|2015|BAJAJ|AUTORIKSHA RE COMPACT 4S|200|LIVIANO|TRIMOTO|OCASIONAL|GASOLINA|4|0|0|1563200.53|187584.06|
INDIA|PUERTO QUETZAL|05/08/2014| 87112020|2015|BAJAJ|AUTORIKSHA RE COMPACT 4S|200|LIVIANO|TRIMOTO|OCASIONAL|GASOLINA|4|0|0|1563200.53|187584.06|
INDIA|PUERTO QUETZAL|05/08/2014| 87112020|2015|BAJAJ|AUTORIKSHA RE COMPACT 4S|200|LIVIANO|TRIMOTO|OCASIONAL|GASOLINA|4|0|0|1563200.53|187584.06|
INDIA|PUERTO QUETZAL|05/08/2014| 87112020|2015|BAJAJ|AUTORIKSHA RE COMPACT 4S|200|LIVIANO|TRIMOTO|OCASIONAL|GASOLINA|4|0|0|1563200.53|187584.06|
INDIA|PUERTO QUETZAL|05/08/2014| 87112020|2015|BAJAJ|AUTORIKSHA RE COMPACT 4S|200|LIVIANO|TRIMOTO|OCASIONAL|GASOLINA|4|0|0|1563200.53|187584.06|
INDIA|PUERTO QUETZAL|05/08/2014| 87112020|2015|BAJAJ|AUTORIKSHA RE COMPACT 4S|200|LIVIANO|TRIMOTO|OCASIONAL|GASOLINA|4|0|0|1563200.53|187584.06|
INDIA|PUERTO QUETZAL|05/08/2014| 87112020|2015|BAJAJ|AUTORIKSHA RE COMPACT 4S|200|LIVIANO|TRIMOTO|OCASIONAL|GASOLINA|4|0|0|1563200.53|187584.06|
INDIA|PUERTO QUETZAL|05/08/2014| 87112020|2015|BAJAJ|AUTORIKSHA RE COMPACT 4S|200|LIVIANO|TRIMOTO|OCASIONAL|GASOLINA|4|0|0|1563200.53|187584.06|
INDIA|PUERTO QUETZAL|05/08/2014| 87112020|2015|BAJAJ|AUTORIKSHA RE COMPACT 4S|200|LIVIANO|TRIMOTO|OCASIONAL|GASOLINA|4|0|0|1563200.53|187584.06|
INDIA|PUERTO QUETZAL|05/08/2014| 87112020|2015|BAJAJ|AUTORIKSHA RE COMPACT 4S|200|LIVIANO|TRIMOTO|OCASIONAL|GASOLINA|4|0|0|1563200.53|187584.06|
INDIA|PUERTO QUETZAL|05/08/2014| 87112020|2015|BAJAJ|AUTORIKSHA RE COMPACT 4S|200|LIVIANO|TRIMOTO|OCASIONAL|GASOLINA|4|0|0|1563200.53|187584.06|
INDIA|PUERTO QUETZAL|05/08/2014| 87112020|2015|BAJAJ|AUTORIKSHA RE COMPACT 4S|200|LIVIANO|TRIMOTO|OCASIONAL|GASOLINA|4|0|0|1563200.53|187584.06|
INDIA|PUERTO QUETZAL|05/08/2014| 87112020|2015|BAJAJ|AUTORIKSHA RE COMPACT 4S|200|LIVIANO|TRIMOTO|OCASIONAL|GASOLINA|4|0|0|1563200.53|187584.06|
INDIA|PUERTO QUETZAL|05/08/2014| 87112020|2015|BAJAJ|AUTORIKSHA RE COMPACT 4S|200|LIVIANO|TRIMOTO|OCASIONAL|GASOLINA|4|0|0|1563200.53|187584.06|
JAPON|AGUA CALIENTE|31/07/2014| 87043151|1985|TOYOTA|4X4|2366|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|42922.19|5150.66|
ESTADOS UNIDOS|PUERTO BARRIOS|31/07/2014| 87043151|2002|FORD|F-150 XL 4X2  SC|4200|LIVIANO|PICK UP|OCASIONAL|GASOLINA|6|4|1|11247.37|1349.68|
