Pais de Proveniencia|Aduana de Ingreso| Fecha de la Poliza|Partida Arancelaria|Modelo del Vehiculo|Marca|Linea|Centimetros Cubicos|Distintivo|Tipo de Vehiculo|Tipo de Importador|Tipo Combustible|Asientos|Puertas|Tonelaje|Valor CIF|Impuesto
ESTADOS UNIDOS|EL CARMEN|16/05/2014| 87032470|2000|NISSAN|XTERRA 4X4|3300|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|18360.99|2203.32|
JAPON|EL CARMEN|16/05/2014| 87032369|2003|MITSUBISHI|LANCER LS|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|15275.11|1833.01|
JAPON|EL CARMEN|16/05/2014| 87032379|2000|MITSUBISHI|MONTERO SPORT 4X2 LS|3000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|16432.31|1971.88|
ESTADOS UNIDOS|PUERTO BARRIOS|16/05/2014| 87031000|2009|E-Z-GO|FREEDOM RXV|0||CARRO PARA GOLF|OCASIONAL|OTROS|2|0|0|26384.27|3166.11|
ESTADOS UNIDOS|PUERTO BARRIOS|16/05/2014| 87031000|2009|E-Z-GO|FREEDOM RXV|0||CARRO PARA GOLF|OCASIONAL|OTROS|2|0|0|29470.15|3536.42|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|16/05/2014| 870510002003|1995|FORD|F-800 4X2|5900|PESADO|CAMION GRUA|OCASIONAL|DIESEL|3|2|8|55044.38|6605.33|
ESTADOS UNIDOS|PUERTO BARRIOS|16/05/2014| 87032369|2007|HYUNDAI|TUCSON 4X2|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|26268.55|3152.23|
JAPON|TECUN UMAN|16/05/2014| 87032269|2012|TOYOTA|YARIS|1500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|2|0|31468.26|3776.19|
CANADA|TECUN UMAN|16/05/2014| 87032369|2004|HONDA|CIVIC EX|1700|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|15035.95|1804.31|
ESTADOS UNIDOS|PUERTO BARRIOS|16/05/2014| 87032369|2010|HONDA|CIVIC|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|22519.21|2702.31|
ESTADOS UNIDOS|PUERTO BARRIOS|16/05/2014| 87032369|2004|MAZDA|3|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|18006.11|2160.73|
JAPON|EXPRESS AEREO|14/05/2014| 87032373|2007|MITSUBISHI|OUTLANDER XLS 4WD|3000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|27967.06|3356.05|
BRASIL|CENTRAL DE GUATEMALA|21/05/2014| 87043151|2014|VOLKSWAGEN|SAVEIRO|1600|LIVIANO|PICK UP|DISTRIBUIDOR|GASOLINA|2|2|.5|88103.79|10572.45|
MEXICO|CENTRAL DE GUATEMALA|21/05/2014| 87032369|2014|VOLKSWAGEN|JETTA 2.0|2000|LIVIANO|AUTOMOVIL|DISTRIBUIDOR|GASOLINA|5|4|0|101477.84|12177.34|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|20/05/2014| 87032269|2003|TOYOTA|ECHO|1500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|2|0|11547.53|1385.7|
ESTADOS UNIDOS|PUERTO BARRIOS|12/05/2014| 87032269|2011|TOYOTA|YARIS|1500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|2|0|23952.95|2874.35|
JAPON|TECUN UMAN|12/05/2014| 87043151|1989|TOYOTA|XTRACAB 4X4|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|20681.02|2481.72|
JAPON|EL CARMEN|12/05/2014| 87112090|1998|HONDA|XR250R|250|LIVIANO|MOTO|OCASIONAL|GASOLINA|1|0|0|11731.16|1407.74|
COREA DEL SUR|TECUN UMAN|12/05/2014| 87032369|2007|KIA|RIO LX|1600|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|15927.48|1911.3|
CANADA|TECUN UMAN|13/05/2014| 87032369|2003|TOYOTA|MATRIX|1800|LIVIANO|CAMIONETILLA|OCASIONAL|GASOLINA|5|4|0|19523.5|2342.82|
CANADA|EL CARMEN|13/05/2014| 87032369|2001|HONDA|CIVIC EX|1700|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|12339.16|1480.7|
COREA DEL SUR|TECUN UMAN|13/05/2014| 87032379|2003|HYUNDAI|SANTA FE 4X2|2700|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|14499.87|1739.98|
JAPON|TECUN UMAN|13/05/2014| 87032269|2006|SCION|XA|1500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|24840.38|2980.85|
JAPON|TECUN UMAN|13/05/2014| 87042159|1997|MITSUBISHI|FE639|3856|PESADO|CAMION|OCASIONAL|DIESEL|3|2|3.5|44911.78|5389.41|
JAPON|EL CARMEN|13/05/2014| 87032379|2003|HONDA|CR-V 4X2 LX|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|26860.38|3223.25|
TAILANDIA|PUERTO QUETZAL|13/05/2014| 87042159|2015|MAZDA|BT-50 DBL CAB 4X4 TURBO|3198|LIVIANO|PICK UP|DISTRIBUIDOR|DIESEL|5|4|1|349530.73|41943.69|
TAILANDIA|PUERTO QUETZAL|13/05/2014| 87042159|2015|MAZDA|BT-50 DBL CAB 4X4 TURBO|3198|LIVIANO|PICK UP|DISTRIBUIDOR|DIESEL|5|4|1|349530.73|41943.69|
JAPON|PUERTO QUETZAL|13/05/2014| 87032369|2015|MAZDA|CX-5 4X2|2000|LIVIANO|CAMIONETA|DISTRIBUIDOR|GASOLINA|5|5|0|296143.1|35537.17|
JAPON|PUERTO QUETZAL|13/05/2014| 87032369|2015|MAZDA|CX-5 4X2|2000|LIVIANO|CAMIONETA|DISTRIBUIDOR|GASOLINA|5|5|0|296143.1|35537.17|
JAPON|PUERTO QUETZAL|13/05/2014| 87032369|2015|MAZDA|CX-5 4X2|2000|LIVIANO|CAMIONETA|DISTRIBUIDOR|GASOLINA|5|5|0|326581|39189.72|
JAPON|PUERTO QUETZAL|13/05/2014| 87032369|2015|MAZDA|CX-5 4X2|2000|LIVIANO|CAMIONETA|DISTRIBUIDOR|GASOLINA|5|5|0|326581|39189.72|
ESTADOS UNIDOS|EL CARMEN|13/05/2014| 87042290|1999|INTERNATIONAL|4700|7600|PESADO|CAMION|OCASIONAL|DIESEL|2|2|10|41834.27|5020.11|
JAPON|SANTO TOMAS DE CASTILLA|13/05/2014| 87032369|2000|HONDA|CR-V 4X2|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|14927.58|1791.31|
ESTADOS UNIDOS|PUERTO BARRIOS|13/05/2014| 87032369|2009|TOYOTA|COROLLA|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|30518.95|3662.27|
CHINA|CENTRAL DE GUATEMALA|16/05/2014| 87112090|2013|SERPENTO|SMM12501JL|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|3758.24|450.99|
ESTADOS UNIDOS|PUERTO BARRIOS|10/05/2014| 87032369|2009|NISSAN|VERSA|1800|LIVIANO|CAMIONETILLA|OCASIONAL|GASOLINA|5|4|0|22137.2|2656.46|
JAPON|EL CARMEN|14/05/2014| 87043151|1988|TOYOTA|4X2 STANDARD|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|17401.38|2088.17|
ESTADOS UNIDOS|PUERTO BARRIOS|14/05/2014| 87032490|2006|CHEVROLET|EQUINOX LS 4X2|3400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|23767.74|2852.13|
CHINA|CENTRAL DE GUATEMALA|28/05/2014| 87112090|2013|SERPENTO|SMS12503JL|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|4518.6|542.23|
CHINA|CENTRAL DE GUATEMALA|28/05/2014| 87112090|2013|SERPENTO|SMS12503JL|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|4518.6|542.23|
JAPON|PUERTO BARRIOS|20/05/2014| 87043151|1991|TOYOTA|4X4 XTRA CAB|3000|LIVIANO|PICK UP|OCASIONAL|GASOLINA|5|2|1|12204.08|1464.49|
JAPON|TECUN UMAN|21/05/2014| 87112090|2009|HONDA|CRF100F|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|11902.84|1428.34|
CHINA|CENTRAL DE GUATEMALA|28/05/2014| 87112090|2013|SERPENTO|SMS12503JL|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|4518.6|542.23|
ESTADOS UNIDOS|TECUN UMAN|21/05/2014| 87163900|1992|GREAT DANE|7911TJW|0|PESADO|FURGON|OCASIONAL|OTROS|0|2|20|25644.01|3536.82|
CHINA|CENTRAL DE GUATEMALA|28/05/2014| 87112090|2013|SERPENTO|SMS12503JL|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|4518.6|542.23|
CHINA|CENTRAL DE GUATEMALA|28/05/2014| 87112090|2013|SERPENTO|SMS12503JL|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|4518.6|542.23|
CHINA|CENTRAL DE GUATEMALA|28/05/2014| 87112090|2013|SERPENTO|SMS12503JL|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|4518.6|542.23|
CHINA|CENTRAL DE GUATEMALA|29/05/2014| 87112090|2013|SERPENTO|SMS12503JL|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|4518.6|542.23|
CHINA|PUERTO QUETZAL|21/05/2014| 87112090|2015|MOVESA|SPEED 125 A|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|301825.62|36219.07|
CHINA|PUERTO QUETZAL|21/05/2014| 87112090|2015|MOVESA|SPEED 125 A|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|301825.62|36219.07|
CHINA|PUERTO QUETZAL|21/05/2014| 87112090|2015|MOVESA|SPEED 125 A|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|301825.62|36219.07|
CHINA|PUERTO QUETZAL|21/05/2014| 87112090|2015|MOVESA|SPEED 125 A|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|301825.62|36219.07|
CHINA|PUERTO QUETZAL|21/05/2014| 87112090|2015|MOVESA|SPEED 125 A|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|301825.62|36219.07|
CHINA|PUERTO QUETZAL|21/05/2014| 87112090|2015|MOVESA|SPEED 125 A|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|301825.62|36219.07|
CHINA|PUERTO QUETZAL|21/05/2014| 87112090|2015|MOVESA|SPEED 125 A|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|301825.62|36219.07|
CHINA|PUERTO QUETZAL|21/05/2014| 87112090|2015|MOVESA|SPEED 125 A|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|301825.62|36219.07|
CHINA|PUERTO QUETZAL|21/05/2014| 87112090|2015|MOVESA|SPEED 125 A|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|301825.62|36219.07|
CHINA|PUERTO QUETZAL|21/05/2014| 87112090|2015|MOVESA|SPEED 125 A|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|301825.62|36219.07|
CHINA|PUERTO QUETZAL|21/05/2014| 87112090|2015|MOVESA|SPEED 125 A|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|301825.62|36219.07|
CHINA|PUERTO QUETZAL|21/05/2014| 87112090|2015|MOVESA|SPEED 125 A|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|301825.62|36219.07|
CHINA|PUERTO QUETZAL|21/05/2014| 87112090|2015|MOVESA|SPEED 125 A|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|301825.62|36219.07|
CHINA|PUERTO QUETZAL|21/05/2014| 87112090|2015|MOVESA|SPEED 125 A|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|301825.62|36219.07|
CHINA|PUERTO QUETZAL|21/05/2014| 87112090|2015|MOVESA|SPEED 125 A|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|301825.62|36219.07|
CHINA|CENTRAL DE GUATEMALA|15/05/2014| 87112090|2013|SERPENTO|SMM12501JL|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|3758.24|450.99|
CHINA|CENTRAL DE GUATEMALA|15/05/2014| 87112090|2013|SERPENTO|SMM12501JL|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|3758.24|450.99|
CHINA|CENTRAL DE GUATEMALA|15/05/2014| 87112090|2013|SERPENTO|SMM12501JL|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|3758.24|450.99|
CHINA|CENTRAL DE GUATEMALA|15/05/2014| 87112090|2013|SERPENTO|SMM12501JL|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|3758.24|450.99|
CHINA|CENTRAL DE GUATEMALA|15/05/2014| 87112090|2013|SERPENTO|SMM12501JL|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|3758.24|450.99|
COREA DEL SUR|EL CARMEN|08/05/2014| 87032369|2008|HYUNDAI|ACCENT GS H/B|1600|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|2|0|13097.93|1571.75|
ESTADOS UNIDOS|PUERTO BARRIOS|09/05/2014| 87032369|2008|MAZDA|3|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|15509.16|1861.1|
JAPON|EL CARMEN|16/05/2014| 87032490|1997|NISSAN|PATHFINDER 4X2 XE|3300|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|14503.64|1740.44|
ESTADOS UNIDOS|TECUN UMAN|17/05/2014| 87012000|2002|FREIGHTLINER|CENTURY CLASS ST120064S T|12700|PESADO|CABEZAL|OCASIONAL|DIESEL|2|2|15|64186.3|7702.36|
CANADA|TECUN UMAN|17/05/2014| 87012000|2001|WESTERN STAR|4900EX|12000|PESADO|CABEZAL|OCASIONAL|DIESEL|2|2|15|56471.6|6776.59|
ESTADOS UNIDOS|TECUN UMAN|17/05/2014| 87012000|2001|FREIGHTLINER|CENTURY CLASS ST112064S T|12000|PESADO|CABEZAL|OCASIONAL|DIESEL|2|2|15|64186.3|7702.36|
JAPON|TECUN UMAN|17/05/2014| 87032363|1998|SUZUKI|SIDEKICK SPORT 4X4|1800|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|20559.68|2467.16|
ESTADOS UNIDOS|TECUN UMAN|17/05/2014| 87032490|2006|BUICK|LUCERNE CX|3800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|51534.2|6184.1|
TAIWAN|EL CARMEN|17/05/2014| 87112090|2012|YAMAHA|ZUMA 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|1|0|0|13462.15|1615.46|
JAPON|EL CARMEN|17/05/2014| 87043151|1993|TOYOTA|XTRA CAB 4X2 DLX|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|20868.26|2504.19|
ESTADOS UNIDOS|TECUN UMAN|17/05/2014| 87032269|2000|TOYOTA|ECHO|1500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|14187.33|1702.48|
JAPON|TECUN UMAN|17/05/2014| 87032269|2007|TOYOTA|YARIS|1500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|28112.37|3373.48|
JAPON|EL CARMEN|17/05/2014| 87032363|1997|TOYOTA|RAV-4 L 4X4|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|19903.93|2388.47|
JAPON|TECUN UMAN|17/05/2014| 87032369|2001|TOYOTA|RAV4 L 4X4|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|27418.04|3290.16|
JAPON|EL CARMEN|17/05/2014| 87032253|1987|SUZUKI|SAMURAI 4X4 JX|1300|LIVIANO|JEEP|OCASIONAL|GASOLINA|4|2|0|15467.97|1856.16|
ESTADOS UNIDOS|PUERTO BARRIOS|17/05/2014| 87032379|2010|HONDA|CR-V 4X2|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|68190.23|8182.83|
TAILANDIA|CENTRAL DE GUATEMALA|20/05/2014| 87032269|2014|TOYOTA|YARIS|1497|LIVIANO|AUTOMOVIL|DISTRIBUIDOR|GASOLINA|5|4|0|85054.57|10206.55|
JAPON|EL CARMEN|17/05/2014| 87032363|2000|TOYOTA|RAV4 4X4|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|28390.1|3406.81|
BRASIL|EL CARMEN|17/05/2014| 87112090|2005|HONDA|CRF230F|230|LIVIANO|MOTO|OCASIONAL|GASOLINA|1|0|0|15527.61|1863.31|
ESTADOS UNIDOS|EL CARMEN|17/05/2014| 87112090|2007|HONDA|CRF203F|230|LIVIANO|MOTO|OCASIONAL|GASOLINA|1|0|0|11880.64|1425.68|
ESTADOS UNIDOS|EL CARMEN|17/05/2014| 87032373|2005|JEEP|LIBERTY SPT 4X4|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|24532.75|2943.93|
CANADA|EL CARMEN|17/05/2014| 87032369|2004|TOYOTA|MATRIX XR|1800|LIVIANO|CAMIONETILLA|OCASIONAL|GASOLINA|5|5|0|26075.69|3129.08|
JAPON|TECUN UMAN|17/05/2014| 87043151|1989|TOYOTA|4X2|3000|LIVIANO|PICK UP|OCASIONAL|GASOLINA|3|2|1|21061.13|2527.34|
JAPON|EL CARMEN|17/05/2014| 87032379|2004|TOYOTA|RAV4 L 4WD|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|26260.84|3151.3|
JAPON|EL CARMEN|17/05/2014| 87032379|2004|HONDA|CR-V REALTIME 4WD|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|15190.24|1822.83|
ESTADOS UNIDOS|TECUN UMAN|17/05/2014| 87012000|2000|FREIGHTLINER|C120064S T CENTURY CLASS|11000|PESADO|CABEZAL|OCASIONAL|DIESEL|2|2|15|52614.25|6313.71|
JAPON|EL CARMEN|17/05/2014| 87112090|2001|YAMAHA|YZ250F|250|LIVIANO|MOTO|OCASIONAL|GASOLINA|1|0|0|14252.6|1710.31|
JAPON|EL CARMEN|17/05/2014| 87032369|2004|MITSUBISHI|LANCER ES|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|15020.52|1802.46|
BRASIL|EL CARMEN|17/05/2014| 87112090|2004|HONDA|CRF230F|230|LIVIANO|MOTO|OCASIONAL|GASOLINA|1|0|0|14305.6|1716.67|
JAPON|TECUN UMAN|17/05/2014| 87032369|2003|MAZDA|PROTEGE DX|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|16848.9|2021.87|
ESTADOS UNIDOS|PUERTO BARRIOS|17/05/2014| 87032369|2003|HONDA|CIVIC LX|1700|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|2|0|13616.45|1633.97|
JAPON|PUERTO BARRIOS|17/05/2014| 87032369|2005|MAZDA|3 I|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|16193.16|1943.18|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|17/05/2014| 87042199|2000|ISUZU|NPR TURBO INTERCOOLED 4X2|4800|PESADO|CAMION FURGON |OCASIONAL|DIESEL|3|2|3|39190.68|4702.88|
ESTADOS UNIDOS|EL CARMEN|17/05/2014| 87043151|1995|MAZDA|B2300 4X2|2300|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|14503.64|1740.44|
JAPON|PUERTO BARRIOS|17/05/2014| 87032369|2010|TOYOTA|SCION XD|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|25304.22|3036.51|
JAPON|EL CARMEN|17/05/2014| 87112090|2006|HONDA|CRF250R|250|LIVIANO|MOTO|OCASIONAL|GASOLINA|1|0|0|17936.68|2152.4|
JAPON|EL CARMEN|17/05/2014| 87032369|2005|MAZDA|3 I|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|19356.18|2322.74|
ESTADOS UNIDOS|TECUN UMAN|20/05/2014| 87012000|1999|FREIGHTLINER|FLD120064ST|12700|PESADO|CABEZAL|OCASIONAL|DIESEL|2|2|15|48816.31|5857.96|
JAPON|TECUN UMAN|20/05/2014| 87043151|1991|TOYOTA|STD 4X4|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|18383.36|2206|
CHINA|CENTRAL DE GUATEMALA|28/05/2014| 87112090|2013|SERPENTO|SMS12503JL|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|4518.6|542.23|
CHINA|CENTRAL DE GUATEMALA|28/05/2014| 87112090|2013|SERPENTO|SMS12503JL|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|4518.6|542.23|
CHINA|CENTRAL DE GUATEMALA|28/05/2014| 87112090|2013|SERPENTO|SMS12503JL|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|4518.6|542.23|
CHINA|CENTRAL DE GUATEMALA|28/05/2014| 87112090|2013|SERPENTO|SMS12503JL|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|4518.6|542.23|
CHINA|CENTRAL DE GUATEMALA|28/05/2014| 87112090|2013|SERPENTO|SMS12503JL|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|4518.6|542.23|
CHINA|CENTRAL DE GUATEMALA|28/05/2014| 87112090|2013|SERPENTO|SMS12503JL|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|4518.6|542.23|
CHINA|CENTRAL DE GUATEMALA|28/05/2014| 87112090|2013|SERPENTO|SMS12503JL|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|4518.6|542.23|
CHINA|CENTRAL DE GUATEMALA|28/05/2014| 87112090|2013|SERPENTO|SMS12503JL|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|4518.6|542.23|
CHINA|CENTRAL DE GUATEMALA|28/05/2014| 87112090|2013|SERPENTO|SMS12503JL|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|4518.6|542.23|
ESTADOS UNIDOS|PUERTO BARRIOS|20/05/2014| 87032374|1998|TOYOTA|SIENNA XLE|3000|LIVIANO|MICROBUS|OCASIONAL|GASOLINA|7|4|0|11045.46|1325.46|
ESTADOS UNIDOS|PUERTO BARRIOS|20/05/2014| 87032470|1999|HONDA|PASSPORT 4WD|3200|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|9500.64|1140.08|
